id_fact_oec_rs,id_razon_social,id_fecha,volumen_cer,prediction_volumen_cer,volumen_horas,prediction_volumen_horas,volumen_ganancias,prediction_volumen_ganancias,volumen_porcentaje_asistencia,prediction_volumen_porcentaje_asistencia
5187.0,1965.0,1800.0,24.0,24.0,144.0,144.0,6000.0,6000.0,0.0,0.9268313621990468
5152.0,1965.0,96.0,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
5173.0,1965.0,949.0,19.0,19.0,114.0,114.0,4750.0,4750.0,0.0,0.9268313621990468
5158.0,1965.0,250.0,41.0,41.0,246.0,246.0,10250.0,10250.0,0.0,0.9268313621990468
5191.0,1965.0,2014.0,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
5177.0,1965.0,1097.0,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
5190.0,1965.0,2008.0,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
5151.0,1965.0,47.0,10.0,10.0,60.0,60.0,2500.0,2500.0,0.0,0.477326968973747
5156.0,1965.0,183.0,3.0,3.0,18.0,18.0,750.0,750.0,0.0,0.1148890109568618
5157.0,1965.0,190.0,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
5178.0,1965.0,1161.0,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
5184.0,1965.0,1593.0,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
5185.0,1965.0,1598.0,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
10926.0,742.0,1307.0,5.0,5.0,30.0,30.0,1250.0,1250.0,0.0,0.1148890109568618
10923.0,742.0,888.0,11.0,10.272727272727272,66.0,66.0,2750.0,2605.787157287157,0.0,0.3357234779300443
10928.0,742.0,1807.0,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
10924.0,742.0,1157.0,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
10927.0,742.0,1382.0,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
10922.0,742.0,176.0,5.0,5.0,30.0,30.0,1250.0,1250.0,0.0,0.1148890109568618
10925.0,742.0,1161.0,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
12527.0,931.0,1307.0,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
12531.0,931.0,1437.0,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
12532.0,931.0,1454.0,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
12526.0,931.0,1147.0,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
12537.0,931.0,1926.0,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
12518.0,931.0,314.0,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
12534.0,931.0,1647.0,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
12536.0,931.0,1861.0,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
12521.0,931.0,587.0,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
12517.0,931.0,161.0,3.0,3.0,18.0,18.0,750.0,750.0,0.0,0.1148890109568618
12523.0,931.0,732.0,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
12519.0,931.0,453.0,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
12520.0,931.0,462.0,23.0,23.0,138.0,138.0,5750.0,5750.0,0.0,0.9268313621990468
12522.0,931.0,657.0,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
12524.0,931.0,941.0,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
12535.0,931.0,1720.0,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
12530.0,931.0,1426.0,3.0,3.0,18.0,18.0,750.0,750.0,0.0,0.1148890109568618
12533.0,931.0,1520.0,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
12525.0,931.0,1087.0,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
12528.0,931.0,1363.0,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
12529.0,931.0,1376.0,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
3450.0,1507.0,1454.0,33.0,33.0,198.0,198.0,8250.0,8250.0,0.0,0.9268313621990468
3448.0,1507.0,469.0,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
3452.0,1507.0,1807.0,11.0,10.272727272727272,66.0,66.0,2750.0,2605.787157287157,0.0,0.3357234779300443
3449.0,1507.0,1382.0,15.0,15.0,90.0,90.0,3750.0,3750.0,0.0,0.3357234779300443
3451.0,1507.0,1527.0,5.0,5.0,30.0,30.0,1250.0,1250.0,0.0,0.1148890109568618
3447.0,1507.0,404.0,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
3453.0,1507.0,1878.0,19.0,19.0,114.0,131.0,4750.0,4750.0,0.0,0.9268313621990468
3454.0,1507.0,2072.0,3.0,3.0,18.0,18.0,750.0,750.0,0.0,0.1148890109568618
7393.0,372.0,1902.0,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
7241.0,372.0,420.0,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
7274.0,372.0,726.0,68.0,68.0,408.0,408.0,17000.0,17000.0,0.0,0.9268313621990468
7290.0,372.0,852.0,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
7375.0,372.0,1741.0,32.0,31.666666666666668,192.0,192.0,8000.0,8000.0,0.0,0.9268313621990468
7234.0,372.0,336.0,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
7275.0,372.0,740.0,5.0,5.0,30.0,30.0,1250.0,1250.0,0.0,0.1148890109568618
7297.0,372.0,932.0,3.0,3.0,18.0,18.0,750.0,750.0,0.0,0.1148890109568618
7302.0,372.0,979.0,11.0,11.0,66.0,66.0,2750.0,2750.0,0.0,0.8750994431185362
7303.0,372.0,980.0,3.0,3.0,18.0,18.0,750.0,750.0,0.0,0.1148890109568618
7317.0,372.0,1114.0,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
7373.0,372.0,1714.0,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
7379.0,372.0,1787.0,3.0,3.0,18.0,18.0,750.0,750.0,0.0,0.1148890109568618
7382.0,372.0,1797.0,7.0,7.0,42.0,42.0,1750.0,1750.0,0.0,0.477326968973747
7418.0,372.0,2112.0,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
7208.0,372.0,37.0,18.0,18.0,108.0,108.0,4500.0,4500.0,0.0,0.9268313621990468
7218.0,372.0,193.0,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
7398.0,372.0,1939.0,6.0,6.0,36.0,36.0,1500.0,1500.0,0.0,0.477326968973747
7315.0,372.0,1101.0,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
7320.0,372.0,1171.0,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
7325.0,372.0,1241.0,4.0,4.0,24.0,24.0,1000.0,1000.0,0.0,0.1148890109568618
7342.0,372.0,1373.0,17.0,17.0,102.0,102.0,4250.0,4250.0,0.0,0.9268313621990468
7211.0,372.0,58.0,10.0,10.0,60.0,60.0,2500.0,2500.0,0.0,0.477326968973747
7227.0,372.0,266.0,4.0,4.0,24.0,24.0,1000.0,1000.0,0.0,0.1148890109568618
7243.0,372.0,433.0,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
7253.0,372.0,540.0,11.0,11.0,66.0,66.0,2750.0,2750.0,0.0,0.477326968973747
7254.0,372.0,547.0,16.0,16.0,96.0,96.0,4000.0,4000.0,0.0,0.477326968973747
7264.0,372.0,677.0,4.0,4.0,24.0,24.0,1000.0,1000.0,0.0,0.1148890109568618
7277.0,372.0,767.0,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
7282.0,372.0,815.0,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
7285.0,372.0,826.0,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
7286.0,372.0,833.0,5.0,5.0,30.0,30.0,1250.0,1250.0,0.0,0.1148890109568618
7308.0,372.0,1031.0,3.0,3.0,18.0,18.0,750.0,750.0,0.0,0.1148890109568618
7318.0,372.0,1131.0,3.0,3.0,18.0,18.0,750.0,750.0,0.0,0.1148890109568618
7326.0,372.0,1247.0,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
7337.0,372.0,1349.0,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
7348.0,372.0,1459.0,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
7355.0,372.0,1532.0,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
7363.0,372.0,1595.0,15.0,15.0,90.0,90.0,3750.0,3750.0,0.0,0.8750994431185362
7367.0,372.0,1621.0,14.0,14.0,84.0,84.0,3500.0,3500.0,0.0,0.8750994431185362
7371.0,372.0,1664.0,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
7374.0,372.0,1734.0,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
7384.0,372.0,1817.0,4.0,4.0,24.0,24.0,1000.0,1000.0,0.0,0.1148890109568618
7388.0,372.0,1881.0,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
7391.0,372.0,1900.0,4.0,4.0,24.0,24.0,1000.0,1000.0,0.0,0.1148890109568618
7392.0,372.0,1901.0,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
7411.0,372.0,2036.0,6.0,6.0,36.0,36.0,1500.0,1500.0,0.0,0.477326968973747
7419.0,372.0,2126.0,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
7403.0,372.0,1958.0,4.0,4.0,24.0,24.0,1000.0,1000.0,0.0,0.1148890109568618
7226.0,372.0,265.0,3.0,3.0,18.0,18.0,750.0,750.0,0.0,0.1148890109568618
7230.0,372.0,299.0,3.0,3.0,18.0,18.0,750.0,750.0,0.0,0.1148890109568618
7235.0,372.0,340.0,3.0,3.0,18.0,18.0,750.0,750.0,0.0,0.1148890109568618
7294.0,372.0,897.0,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
7300.0,372.0,968.0,11.0,11.0,66.0,66.0,2750.0,2750.0,0.0,0.8750994431185362
7305.0,372.0,997.0,3.0,3.0,18.0,18.0,750.0,750.0,0.0,0.1148890109568618
7380.0,372.0,1792.0,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
7407.0,372.0,1999.0,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
7346.0,372.0,1423.0,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
7252.0,372.0,511.0,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
7219.0,372.0,213.0,13.0,13.0,78.0,78.0,3250.0,3250.0,0.0,0.477326968973747
7240.0,372.0,417.0,10.0,10.0,60.0,60.0,2500.0,2500.0,0.0,0.477326968973747
7262.0,372.0,635.0,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
7270.0,372.0,707.0,6.0,6.0,36.0,36.0,1500.0,1500.0,0.0,0.477326968973747
7292.0,372.0,870.0,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
7296.0,372.0,923.0,12.0,12.0,72.0,72.0,3000.0,3000.0,0.0,0.477326968973747
7328.0,372.0,1266.0,10.0,10.0,60.0,60.0,2500.0,2500.0,0.0,0.8750994431185362
7360.0,372.0,1550.0,5.0,5.0,30.0,30.0,1250.0,1250.0,0.0,0.1148890109568618
7365.0,372.0,1602.0,15.0,15.0,90.0,90.0,3750.0,3750.0,0.0,0.8750994431185362
7288.0,372.0,845.0,11.0,11.0,66.0,66.0,2750.0,2750.0,0.0,0.477326968973747
7293.0,372.0,881.0,5.0,5.0,30.0,30.0,1250.0,1250.0,0.0,0.1148890109568618
7311.0,372.0,1077.0,8.0,8.0,48.0,48.0,2000.0,2000.0,0.0,0.8750994431185362
7322.0,372.0,1233.0,7.0,7.0,42.0,42.0,1750.0,1750.0,0.0,0.8750994431185362
7331.0,372.0,1283.0,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
7370.0,372.0,1663.0,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
7386.0,372.0,1827.0,3.0,3.0,18.0,18.0,750.0,750.0,0.0,0.1148890109568618
7397.0,372.0,1938.0,7.0,7.0,42.0,42.0,1750.0,1750.0,0.0,0.477326968973747
7259.0,372.0,590.0,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
7383.0,372.0,1804.0,3.0,3.0,18.0,18.0,750.0,750.0,0.0,0.1148890109568618
7228.0,372.0,288.0,4.0,4.0,24.0,24.0,1000.0,1000.0,0.0,0.1148890109568618
7415.0,372.0,2074.0,6.0,6.0,36.0,36.0,1500.0,1500.0,0.0,0.477326968973747
7354.0,372.0,1505.0,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
7244.0,372.0,439.0,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
7249.0,372.0,477.0,10.0,10.0,60.0,60.0,2500.0,2500.0,0.0,0.477326968973747
7307.0,372.0,1030.0,4.0,4.0,24.0,24.0,1000.0,1000.0,0.0,0.1148890109568618
7314.0,372.0,1100.0,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
7324.0,372.0,1240.0,6.0,6.0,36.0,36.0,1500.0,1500.0,0.0,0.8750994431185362
7327.0,372.0,1252.0,4.0,4.0,24.0,24.0,1000.0,1000.0,0.0,0.1148890109568618
7336.0,372.0,1337.0,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
7414.0,372.0,2064.0,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
7214.0,372.0,107.0,7.0,7.0,42.0,42.0,1750.0,1750.0,0.0,0.477326968973747
7223.0,372.0,253.0,14.0,14.0,84.0,84.0,3500.0,3500.0,0.0,0.477326968973747
7283.0,372.0,820.0,14.0,14.0,84.0,84.0,3500.0,3500.0,0.0,0.477326968973747
7402.0,372.0,1953.0,11.0,11.0,66.0,66.0,2750.0,2750.0,0.0,0.477326968973747
7221.0,372.0,225.0,8.0,8.0,48.0,48.0,2000.0,2000.0,0.0,0.477326968973747
7222.0,372.0,248.0,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
7239.0,372.0,396.0,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
7248.0,372.0,471.0,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
7289.0,372.0,846.0,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
7295.0,372.0,922.0,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
7329.0,372.0,1277.0,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
7340.0,372.0,1360.0,3.0,3.0,18.0,18.0,750.0,750.0,0.0,0.1148890109568618
7344.0,372.0,1404.0,10.0,10.0,60.0,60.0,2500.0,2500.0,0.0,0.8750994431185362
7350.0,372.0,1476.0,6.0,6.0,36.0,36.0,1500.0,1500.0,0.0,0.8750994431185362
7358.0,372.0,1543.0,9.0,9.0,54.0,54.0,2250.0,2250.0,0.0,0.8750994431185362
7361.0,372.0,1584.0,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
7372.0,372.0,1681.0,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
7376.0,372.0,1751.0,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
7378.0,372.0,1774.0,21.0,21.0,126.0,126.0,5250.0,5250.0,0.0,0.9268313621990468
7401.0,372.0,1952.0,21.0,21.0,126.0,126.0,5250.0,5250.0,0.0,0.9268313621990468
7420.0,372.0,2138.0,3.0,3.0,18.0,18.0,750.0,750.0,0.0,0.1148890109568618
7209.0,372.0,43.0,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
7237.0,372.0,369.0,10.0,10.0,60.0,60.0,2500.0,2500.0,0.0,0.477326968973747
7287.0,372.0,838.0,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
7385.0,372.0,1822.0,4.0,4.0,24.0,24.0,1000.0,1000.0,0.0,0.1148890109568618
7389.0,372.0,1887.0,10.0,10.0,60.0,60.0,2500.0,2500.0,0.0,0.477326968973747
7416.0,372.0,2080.0,10.0,10.0,60.0,60.0,2500.0,2500.0,0.0,0.477326968973747
7352.0,372.0,1488.0,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
7312.0,372.0,1090.0,22.0,22.0,132.0,132.0,5500.0,5500.0,0.0,0.9268313621990468
7206.0,372.0,4.0,6.0,6.0,36.0,36.0,1500.0,1500.0,0.0,0.477326968973747
7280.0,372.0,781.0,6.0,6.0,36.0,36.0,1500.0,1500.0,0.0,0.477326968973747
7291.0,372.0,853.0,6.0,6.0,36.0,36.0,1500.0,1500.0,0.0,0.477326968973747
7381.0,372.0,1796.0,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
7298.0,372.0,937.0,3.0,3.0,18.0,18.0,750.0,750.0,0.0,0.1148890109568618
7332.0,372.0,1297.0,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
7364.0,372.0,1601.0,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
7359.0,372.0,1545.0,10.0,10.0,60.0,60.0,2500.0,2500.0,0.0,0.8750994431185362
7323.0,372.0,1234.0,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
7405.0,372.0,1972.0,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
7268.0,372.0,694.0,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
7333.0,372.0,1298.0,3.0,3.0,18.0,18.0,750.0,750.0,0.0,0.1148890109568618
7394.0,372.0,1907.0,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
7258.0,372.0,579.0,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
7345.0,372.0,1405.0,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
7396.0,372.0,1933.0,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
7246.0,372.0,460.0,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
7255.0,372.0,560.0,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
7276.0,372.0,747.0,5.0,5.0,30.0,30.0,1250.0,1250.0,0.0,0.1148890109568618
7313.0,372.0,1094.0,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
7390.0,372.0,1893.0,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
7404.0,372.0,1965.0,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
7412.0,372.0,2048.0,9.0,9.0,54.0,54.0,2250.0,2250.0,0.0,0.477326968973747
7216.0,372.0,119.0,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
7232.0,372.0,317.0,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
7250.0,372.0,491.0,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
7267.0,372.0,690.0,9.0,9.0,54.0,54.0,2250.0,2250.0,0.0,0.477326968973747
7273.0,372.0,718.0,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
7301.0,372.0,973.0,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
7238.0,372.0,370.0,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
7339.0,372.0,1355.0,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
7408.0,372.0,2018.0,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
7225.0,372.0,260.0,12.0,12.0,72.0,72.0,3000.0,3000.0,0.0,0.477326968973747
7357.0,372.0,1539.0,14.0,14.0,84.0,84.0,3500.0,3500.0,0.0,0.8750994431185362
7400.0,372.0,1946.0,15.0,15.0,90.0,90.0,3750.0,3750.0,0.0,0.477326968973747
7220.0,372.0,219.0,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
7247.0,372.0,466.0,14.0,14.0,84.0,84.0,3500.0,3500.0,0.0,0.477326968973747
7257.0,372.0,572.0,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
7406.0,372.0,1990.0,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
7233.0,372.0,319.0,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
7242.0,372.0,422.0,9.0,9.0,54.0,54.0,2250.0,2250.0,0.0,0.477326968973747
7351.0,372.0,1483.0,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
7269.0,372.0,701.0,6.0,6.0,36.0,36.0,1500.0,1500.0,0.0,0.477326968973747
7410.0,372.0,2025.0,5.0,5.0,30.0,30.0,1250.0,1250.0,0.0,0.1148890109568618
7213.0,372.0,103.0,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
7256.0,372.0,567.0,10.0,10.0,60.0,60.0,2500.0,2500.0,0.0,0.477326968973747
7266.0,372.0,689.0,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
7319.0,372.0,1144.0,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
7321.0,372.0,1189.0,4.0,4.0,24.0,24.0,1000.0,1000.0,0.0,0.1148890109568618
7368.0,372.0,1638.0,8.0,8.0,48.0,48.0,2000.0,2000.0,0.0,0.8750994431185362
7310.0,372.0,1055.0,13.0,13.0,78.0,78.0,3250.0,3250.0,0.0,0.8750994431185362
7210.0,372.0,51.0,17.0,17.0,102.0,102.0,4250.0,4250.0,0.0,0.9268313621990468
7281.0,372.0,788.0,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
7316.0,372.0,1113.0,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
7349.0,372.0,1470.0,4.0,4.0,24.0,24.0,1000.0,1000.0,0.0,0.1148890109568618
7334.0,372.0,1326.0,3.0,3.0,18.0,18.0,750.0,750.0,0.0,0.1148890109568618
7341.0,372.0,1368.0,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
7236.0,372.0,347.0,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
7356.0,372.0,1538.0,7.0,7.0,42.0,42.0,1750.0,1750.0,0.0,0.8750994431185362
7271.0,372.0,708.0,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
7304.0,372.0,986.0,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
7335.0,372.0,1332.0,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
7343.0,372.0,1399.0,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
7212.0,372.0,77.0,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
7245.0,372.0,451.0,23.0,23.0,138.0,138.0,5750.0,5750.0,0.0,0.9268313621990468
7279.0,372.0,780.0,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
7251.0,372.0,502.0,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
7299.0,372.0,943.0,20.0,20.0,120.0,120.0,5000.0,5000.0,0.0,0.9268313621990468
7353.0,372.0,1495.0,7.0,7.0,42.0,42.0,1750.0,1750.0,0.0,0.8750994431185362
7231.0,372.0,306.0,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
7260.0,372.0,601.0,8.0,8.0,48.0,48.0,2000.0,2000.0,0.0,0.477326968973747
7272.0,372.0,711.0,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
7309.0,372.0,1038.0,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
7306.0,372.0,1017.0,5.0,5.0,30.0,30.0,1250.0,1250.0,0.0,0.1148890109568618
7409.0,372.0,2024.0,5.0,5.0,30.0,30.0,1250.0,1250.0,0.0,0.1148890109568618
7338.0,372.0,1354.0,5.0,5.0,30.0,30.0,1250.0,1250.0,0.0,0.1148890109568618
7207.0,372.0,8.0,15.0,15.0,90.0,90.0,3750.0,3750.0,0.0,0.477326968973747
7217.0,372.0,120.0,6.0,6.0,36.0,36.0,1500.0,1500.0,0.0,0.477326968973747
7362.0,372.0,1591.0,5.0,5.0,30.0,30.0,1250.0,1250.0,0.0,0.1148890109568618
7366.0,372.0,1608.0,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
7215.0,372.0,108.0,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
7224.0,372.0,259.0,5.0,5.0,30.0,30.0,1250.0,1250.0,0.0,0.1148890109568618
7229.0,372.0,293.0,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
7261.0,372.0,608.0,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
7263.0,372.0,669.0,5.0,5.0,30.0,30.0,1250.0,1250.0,0.0,0.1148890109568618
7265.0,372.0,683.0,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
7278.0,372.0,773.0,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
7284.0,372.0,825.0,5.0,5.0,30.0,30.0,1250.0,1250.0,0.0,0.1148890109568618
7330.0,372.0,1282.0,4.0,4.0,24.0,24.0,1000.0,1000.0,0.0,0.1148890109568618
7347.0,372.0,1431.0,23.0,23.0,138.0,138.0,5750.0,5750.0,0.0,0.9268313621990468
7369.0,372.0,1644.0,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
7377.0,372.0,1763.0,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
7387.0,372.0,1840.0,14.0,14.0,84.0,84.0,3500.0,3500.0,0.0,0.477326968973747
7395.0,372.0,1919.0,5.0,5.0,30.0,30.0,1250.0,1250.0,0.0,0.1148890109568618
7399.0,372.0,1945.0,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
7413.0,372.0,2063.0,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
7417.0,372.0,2103.0,29.0,29.0,174.0,174.0,7250.0,7250.0,0.0,0.9268313621990468
5286.0,1975.0,1918.0,6.0,6.0,36.0,36.0,1500.0,1500.0,0.0,0.3357234779300443
5292.0,1975.0,2037.0,4.0,4.0,24.0,24.0,1000.0,1000.0,0.0,0.1148890109568618
5215.0,1975.0,406.0,12.0,12.0,72.0,72.0,3000.0,3000.0,0.0,0.3357234779300443
5207.0,1975.0,312.0,10.0,10.0,60.0,60.0,2500.0,2500.0,0.0,0.3357234779300443
5209.0,1975.0,334.0,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
5216.0,1975.0,435.0,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
