"fecha","canton","provincia","total_cursos_perfiles","dia","mes","id_fact_oc_rs","volumen_porcentaje_asistencia","razon_social","estado","tipo_razon_social","fecha_resolucion","id_razon_social","id_fecha","volumen_cap_cer","volumen_horas","volumen_ganancias","anio","total_cursos","prediction(volumen_porcentaje_asistencia)"
"31-12-2022","santo domingo","santo domingo de los tsachilas",4.0,31.0,12.0,180.0,0.0,"aguilera mora sandra magaly","calificado","operador de capacitación","15-08-2022",38.0,7.0,75.0,1504.0,13705.6,2022.0,7.829411764705882,0.196665509595469
"31-12-2022","quito","pichincha",2.0,31.0,12.0,184.0,0.0,"cecim","calificado","operador de capacitación","11/2/2022",405.0,7.0,19.0,722.0,8262.671746031745,2022.0,7.829411764705882,0.196665509595469
"31-12-2022","guayaquil","guayas",1.0,31.0,12.0,190.0,0.0,"centro ecuatoriano norteamericano de guayaquil","calificado","operador de capacitación","27-09-2022",445.0,7.0,793.0,456768.0,1635229.44,2022.0,7.829411764705882,0.0
"31-12-2022","ibarra","imbabura",2.0,31.0,12.0,194.0,0.0,"chachapoya cachiguango freddy bayardo","calificado","operador de capacitación","10/3/2022",464.0,7.0,84.0,504.0,21000.0,2022.0,7.829411764705882,0.196665509595469
"31-12-2022","santo domingo","santo domingo de los tsachilas",33.0,31.0,12.0,196.0,168.68686868686868,"chuquicondor pilamunga carmen yolanda (sherydan international group)","calificado","operador de capacitación","22-02-2022",491.0,7.0,1336.0,107405.0,559110.99,2022.0,7.829411764705882,168.68686868686868
"31-12-2022","quito","pichincha",4.0,31.0,12.0,198.0,0.0,"colegio de contadores publicos de pichincha y del ecuador","calificado","operador de capacitación","8/7/2022",507.0,7.0,1708.0,198608.0,1365603.3879365071,2022.0,7.829411764705882,0.0
"31-12-2022","guayaquil","guayas",2.0,31.0,12.0,199.0,0.0,"compañia de enseñanza martillo saa s.a. martisaa","calificado","operador de capacitación","8/7/2022",518.0,7.0,29.0,1048.0,15114.160000000002,2022.0,7.829411764705882,0.196665509595469
"31-12-2022","quito","pichincha",3.0,31.0,12.0,200.0,0.0,"consultorabip s.a.","calificado","operador de capacitación","15-11-2022",537.0,7.0,94.0,2432.0,16722.123174603163,2022.0,7.829411764705882,0.196665509595469
"31-12-2022","quito","pichincha",32.0,31.0,12.0,202.0,0.0,"consultoria y capacitacion - ingelpro cia ltda","calificado","operador de capacitación","10/5/2022",539.0,7.0,222.0,6760.0,92841.63873015874,2022.0,7.829411764705882,0.196665509595469
"31-12-2022","ambato","tungurahua",17.0,31.0,12.0,204.0,0.0,"corporacion de fomento para la pequeña y mediana empresa corfopym","calificado","operador de capacitación","7/7/2022",558.0,7.0,1850.0,21398.0,812945.32,2022.0,7.829411764705882,0.196665509595469
"31-12-2022","quito","pichincha",4.0,31.0,12.0,210.0,0.0,"cruz guevara maria fernanda","calificado","operador de capacitación","11/8/2022",589.0,7.0,94.0,11220.0,193569.76,2022.0,7.829411764705882,0.196665509595469
"31-12-2022","latacunga","cotopaxi",6.0,31.0,12.0,211.0,0.0,"culqui tipan javier fernando","calificado","operador de capacitación","1/2/2022",608.0,7.0,206.0,19640.0,53519.2,2022.0,7.829411764705882,0.196665509595469
"31-12-2022","quito","pichincha",192.0,31.0,12.0,212.0,12276.190476190475,"cvimsa ecuador c-vimsaecuador s.a.","calificado","operador de capacitación","28-01-2022",613.0,7.0,20624.0,320600.0,5930162.34984127,2022.0,7.829411764705882,12276.190476190475
"31-12-2022","quito","pichincha",2.0,31.0,12.0,213.0,0.0,"davila sandoval dario eduardo","calificado","operador de capacitación","23-08-2022",623.0,7.0,420.0,2520.0,105000.0,2022.0,7.829411764705882,0.196665509595469
"31-12-2022","quito","pichincha",1.0,31.0,12.0,215.0,0.0,"diaz cuty wilmer giovanny","calificado","operador de capacitación","8/8/2022",644.0,7.0,12.0,768.0,25382.4,2022.0,7.829411764705882,0.196665509595469
"31-12-2022","guayaquil","guayas",10.0,31.0,12.0,216.0,0.0,"dos santos alice","calificado","operador de capacitación","29-04-2022",653.0,7.0,386.0,27408.0,110728.32,2022.0,7.829411764705882,0.196665509595469
"31-12-2022","ambato","tungurahua",1.0,31.0,12.0,218.0,0.0,"duran goyes cristina estefania","calificado","operador de capacitación","23-06-2022",660.0,7.0,7.0,840.0,20580.0,2022.0,7.829411764705882,0.196665509595469
"31-12-2022","quito","pichincha",2.0,31.0,12.0,225.0,0.0,"edukre centro de capacitación y soluciones elearning cia ltda","calificado","operador de capacitación","28-01-2022",679.0,7.0,76.0,8880.0,5901.599999999999,2022.0,7.829411764705882,0.196665509595469
"31-12-2019","quito","pichincha",1.0,31.0,12.0,224.0,0.0,"edukre centro de capacitación y soluciones elearning cia ltda","calificado","operador de capacitación","28-01-2022",679.0,4.0,6.0,720.0,417.6,2019.0,7.829411764705882,0.196665509595469
"31-12-2022","latacunga","cotopaxi",3.0,31.0,12.0,229.0,0.0,"escobar machasilla denis paola","calificado","operador de capacitación","29-03-2022",721.0,7.0,261.0,3746.0,92198.15,2022.0,7.829411764705882,0.196665509595469
"31-12-2022","quito","pichincha",8.0,31.0,12.0,232.0,0.0,"escuela interdiciplinaria para la innovacion y perfeccionamiento esinnper c.a.","calificado","operador de capacitación","28-01-2022",734.0,7.0,125.0,3840.0,28837.314285714278,2022.0,7.829411764705882,0.196665509595469
"31-12-2022","quito","pichincha",5.0,31.0,12.0,234.0,0.0,"escuela tecnica de conduccion balseca aguas del ecuador cia. ltda.","calificado","operador de capacitación","31-03-2022",740.0,7.0,64.0,2147.0,15283.282222222217,2022.0,7.829411764705882,0.196665509595469
"31-12-2022","quito","pichincha",18.0,31.0,12.0,237.0,0.0,"factor integral social ecuatoriano fialser s.a.","calificado","operador de capacitación","6/5/2022",770.0,7.0,1410.0,17112.0,666886.4634920635,2022.0,7.829411764705882,0.196665509595469
"31-12-2022","loja","loja",8.0,31.0,12.0,241.0,0.0,"fine english cia ltda","calificado","operador de capacitación","7/3/2022",795.0,7.0,2291.0,702240.0,84268.79999999999,2022.0,7.829411764705882,0.0
"31-12-2022","quito","pichincha",6.0,31.0,12.0,243.0,0.0,"fondo ecuatoriano populorum progressio","calificado","operador de capacitación","24-02-2022",813.0,7.0,94.0,14024.0,296924.8685714285,2022.0,7.829411764705882,0.196665509595469
"31-12-2022","loja","loja",4.0,31.0,12.0,246.0,0.0,"formar centro de capacitacion profesional cia. ltda.","calificado","operador de capacitación","14-02-2022",820.0,7.0,300.0,39100.0,4692.0,2022.0,7.829411764705882,0.196665509595469
"31-12-2022","quito","pichincha",1.0,31.0,12.0,251.0,0.0,"fundacion corfore corporacion ecuatoriana formacion estudiantil","calificado","operador de capacitación","26-04-2022",842.0,7.0,1.0,8.0,528.72,2022.0,7.829411764705882,0.196665509595469
"31-12-2022","quito","pichincha",9.0,31.0,12.0,252.0,0.0,"fundacion corporacion para el fortalecimiento social y empresarial corfose","calificado","operador de capacitación","9/8/2022",843.0,7.0,393.0,6726.0,62285.94825396825,2022.0,7.829411764705882,0.196665509595469
"31-12-2022","guayaquil","guayas",2.0,31.0,12.0,254.0,0.0,"fundacion de ayuda a la educacion","calificado","operador de capacitación","5/1/2022",846.0,7.0,10.0,5250.0,19279.5,2022.0,7.829411764705882,0.196665509595469
"31-12-2022","quito","pichincha",1.0,31.0,12.0,267.0,0.0,"gasterdocens sa","calificado","operador de capacitación","4/10/2022",903.0,7.0,3.0,480.0,7929.599999999999,2022.0,7.829411764705882,0.196665509595469
"31-12-2022","quito","pichincha",3.0,31.0,12.0,272.0,0.0,"gonzalez giraldo blanca niria","calificado","operador de capacitación","18-03-2022",928.0,7.0,95.0,11400.0,6612.0,2022.0,7.829411764705882,0.196665509595469
"31-12-2022","cuenca","azuay",4.0,31.0,12.0,275.0,0.0,"green work consultores","calificado","operador de capacitación","28-06-2022",947.0,7.0,94.0,1144.0,1956.24,2022.0,7.829411764705882,0.196665509595469
"31-12-2022","quito","pichincha",4.0,31.0,12.0,277.0,0.0,"guayasamin polanco nyra virna","calificado","operador de capacitación","1/9/2022",968.0,7.0,76.0,34200.0,235154.857142857,2022.0,7.829411764705882,0.196665509595469
"31-12-2022","pastaza","pastaza",13.0,31.0,12.0,281.0,0.0,"guzman amoroso gil douglas","calificado","operador de capacitación","26-04-2022",990.0,7.0,736.0,45942.0,878186.0,2022.0,7.829411764705882,0.196665509595469
"31-12-2019","manta","manabi",6.0,31.0,12.0,12.0,0.0,"instituto superior tecnológico luis arboleda martínez - manta","calificado","operador de capacitación","7/11/2019",1153.0,4.0,155.0,6200.0,34084.0,2019.0,7.829411764705882,0.196665509595469
"31-12-2019","quito","pichincha",2.0,31.0,12.0,23.0,0.0,"instituto tecnologico superior japon","calificado","operador de capacitación","31-01-2022",1217.0,4.0,10.0,1200.0,23910.0,2019.0,7.829411764705882,0.196665509595469
"31-12-2019","guayaquil","guayas",9.0,31.0,12.0,67.0,0.1358381502890173,"asociacion red de talento humano del ecuador redthumanoec s.a.","calificado","operador de capacitación","18-03-2019",149.0,4.0,188.0,2384.0,40588.12,2019.0,7.829411764705882,0.196665509595469
"31-12-2019","samborondon","sin provincia",1.0,31.0,12.0,83.0,0.0,"nsf ecuador s.a.","calificado","operador de capacitación","21-03-2021",1584.0,4.0,13.0,130.0,6182.8,2019.0,7.829411764705882,0.196665509595469
"31-12-2019","samborondon","sin provincia",4.0,31.0,12.0,137.0,0.0,"universidad particular de especialidades espiritu santo","calificado","operador de capacitación","15-11-2021",2088.0,4.0,92.0,2316.0,50926.74,2019.0,7.829411764705882,0.196665509595469
"31-12-2019","portoviejo","manabi",2.0,31.0,12.0,165.0,0.0,"administrativa, ambiental, financiera, legal guadamud&giler consultconfianza s.a.","calificado","operador de capacitación","20-02-2019",28.0,4.0,290.0,2216.0,104371.6,2019.0,7.829411764705882,0.196665509595469
"31-12-2019","quito","pichincha",5.0,31.0,12.0,261.0,0.0,"fundacion voluntar centro de familia, voluntariado y cultura deportiva","calificado","operador de capacitación","23-01-2019",869.0,4.0,331.0,8500.0,39660.43809523808,2019.0,7.829411764705882,0.196665509595469
"31-12-2019","quito","pichincha",1.0,31.0,12.0,282.0,0.0,"haro guanga pola irlanda","calificado","operador de capacitación","15-12-2021",998.0,4.0,71.0,426.0,17750.0,2019.0,7.829411764705882,0.196665509595469
"31-12-2020","quito","pichincha",2.0,31.0,12.0,74.0,0.0,"narvaez benitez abrahan mauricio","calificado","operador de capacitación","10/2/2020",1559.0,5.0,66.0,1160.0,7976.012698412694,2020.0,7.829411764705882,0.196665509595469
"31-12-2020","manta","manabi",4.0,31.0,12.0,104.0,0.0,"rojas robalino paulina jamilett","calificado","operador de capacitación","5/6/2020",1835.0,5.0,91.0,22732.0,79908.23999999999,2020.0,7.829411764705882,0.196665509595469
"31-12-2020","quito","pichincha",5.0,31.0,12.0,118.0,32.87225386493084,"seguridad industrial pompier chano seinpomep cia. ltda.","calificado","operador de capacitación","29-05-2020",1932.0,5.0,404.0,3346.0,11378.186666666665,2020.0,7.829411764705882,0.196665509595469
"31-12-2020","quito","pichincha",1.0,31.0,12.0,172.0,0.0,"capacitalibertad s.a.","calificado","operador de capacitación","27-04-2020",342.0,5.0,189.0,3780.0,6955.200000000001,2020.0,7.829411764705882,0.196665509595469
"31-12-2020","quito","pichincha",22.0,31.0,12.0,177.0,35.998484274346346,"aguilar benavides juan miguel","calificado","operador de capacitación","9/3/2020",36.0,5.0,2850.0,91200.0,1273621.892063492,2020.0,7.829411764705882,35.998484274346346
"31-12-2020","otavalo","imbabura",1.0,31.0,12.0,195.0,0.0,"chamorro chamorro wilfrido orlando","calificado","operador de capacitación","28-12-2020",472.0,5.0,6.0,240.0,2781.6000000000004,2020.0,7.829411764705882,0.196665509595469
"31-12-2020","loja","loja",2.0,31.0,12.0,240.0,0.0,"fierro cueva johanna del carmen","calificado","operador de capacitación","17-08-2020",793.0,5.0,66.0,1400.0,29740.0,2020.0,7.829411764705882,0.196665509595469
"31-12-2020","cuenca","azuay",8.0,31.0,12.0,242.0,0.0,"academia aeronautica yireh flyting yirehfly cia. ltda.","calificado","operador de capacitación","4/5/2020",8.0,5.0,330.0,68680.0,142732.24,2020.0,7.829411764705882,0.196665509595469
