id_fact_oc_cp,id_razon_social,id_curso_perfil,id_fecha,num_cap_cer,prediction_num_cap_cer,total_horas,prediction_total_horas,total_ganancias,prediction_total_ganancias,porcentaje_asistencia,prediction_porcentaje_asistencia
718.0,1929.0,329.0,6.0,46.0,46.0,736.0,736.0,5060.642539682536,5060.642539682536,0.0,0.0317757009345794
719.0,1929.0,321.0,6.0,6.0,6.0,48.0,48.0,3172.32,3172.32,0.0,0.011214953271028
720.0,1929.0,314.0,6.0,4.0,4.0,48.0,48.0,330.04190476190456,330.04190476190456,0.0,13.727327276906806
721.0,1929.0,324.0,6.0,24.0,24.0,312.0,312.0,6873.36,6873.36,0.0,6.944444444444445
722.0,1929.0,320.0,6.0,12.0,12.0,96.0,96.0,6344.64,6344.64,0.0,6.944444444444445
723.0,1929.0,318.0,6.0,23.0,23.0,368.0,368.0,2530.321269841268,2530.321269841268,0.0,5.335761920429985
724.0,1929.0,319.0,6.0,3.0,3.0,48.0,48.0,1586.4,1586.4,0.0,0.0643707756678468
1169.0,1929.0,314.0,4.0,8.0,8.0,96.0,96.0,660.0838095238091,660.0838095238091,0.0,13.727327276906806
1170.0,1929.0,324.0,4.0,8.0,8.0,104.0,104.0,2291.12,2291.12,0.0,6.944444444444445
1171.0,1929.0,318.0,4.0,4.0,4.0,64.0,64.0,440.0558730158728,440.0558730158728,0.0,5.335761920429985
1168.0,1929.0,322.0,4.0,7.0,7.0,84.0,84.0,3701.04,3701.04,0.0,8.432358012144478
725.0,1972.0,3894.0,6.0,19.0,19.0,418.0,418.0,5170.66,5170.66,0.0,0.0643707756678468
726.0,1972.0,3936.0,6.0,19.0,19.0,380.0,380.0,5605.0,5605.0,0.0,6.944444444444445
727.0,1972.0,3871.0,6.0,9.0,9.0,180.0,180.0,2655.0,2655.0,0.0,1.414677276746242
728.0,1972.0,3872.0,6.0,7.0,7.0,140.0,140.0,2065.0,2065.0,0.0,1.414677276746242
729.0,1972.0,3937.0,6.0,21.0,21.0,462.0,462.0,6685.14,6685.14,0.0,0.6598004505954297
730.0,1972.0,3905.0,6.0,230.0,230.0,2760.0,2760.0,34141.2,34141.2,0.0,33.909530124742766
731.0,1972.0,3906.0,6.0,15.0,15.0,120.0,120.0,2250.0,2250.0,0.0,2.9761904761904754
732.0,1972.0,3873.0,6.0,45.0,45.0,900.0,900.0,13275.0,13275.0,0.0,6.944444444444445
733.0,1972.0,3916.0,6.0,1.0,1.0,12.0,12.0,165.0,165.0,0.0,0.0643707756678468
734.0,1972.0,3919.0,6.0,19.0,19.0,228.0,228.0,3933.0,3933.0,0.0,0.0643707756678468
932.0,1972.0,3871.0,3.0,8.0,8.0,160.0,160.0,2360.0,2360.0,0.0,1.414677276746242
934.0,1972.0,3937.0,3.0,19.0,19.0,418.0,418.0,6048.460000000001,6048.460000000001,0.0,0.0643707756678467
935.0,1972.0,3905.0,3.0,583.0,583.0,6996.0,6996.0,86540.52,86540.52,0.0,308.9285714285715
936.0,1972.0,3906.0,3.0,5.0,5.0,40.0,40.0,750.0,750.0,0.0,2.9761904761904754
938.0,1972.0,3916.0,3.0,9.0,9.0,108.0,108.0,1485.0,1485.0,0.0,0.0643707756678467
940.0,1972.0,3919.0,3.0,10.0,10.0,120.0,120.0,2070.0,2070.0,0.0,0.0643707756678467
931.0,1972.0,3890.0,3.0,21.0,21.0,252.0,252.0,3117.24,3117.24,0.0,0.0643707756678467
933.0,1972.0,3862.0,3.0,6.0,6.0,96.0,96.0,1739.52,1739.52,0.0,0.4683375824828322
937.0,1972.0,3867.0,3.0,10.0,10.0,300.0,300.0,2901.0,2901.0,0.0,6.944444444444445
939.0,1972.0,3914.0,3.0,79.0,79.0,632.0,632.0,11850.0,11850.0,0.0,1.4805278403604765
941.0,1972.0,3877.0,3.0,16.0,16.0,320.0,320.0,4720.0,4720.0,0.0,6.944444444444445
735.0,1974.0,1656.0,6.0,10.0,10.0,120.0,120.0,7610.4,7610.400000000001,0.0,0.0643707756678468
736.0,1974.0,1657.0,6.0,10.0,10.0,120.0,120.0,7610.4,7610.400000000001,0.0,0.0643707756678468
737.0,1974.0,1658.0,6.0,36.0,36.0,432.0,432.0,27397.44,27397.44,0.0,0.6598004505954297
738.0,1974.0,1659.0,6.0,36.0,36.0,432.0,432.0,27397.44,27397.44,0.0,0.6598004505954297
739.0,1974.0,1654.0,6.0,10.0,10.0,120.0,120.0,7610.4,7610.400000000001,0.0,0.0643707756678468
740.0,1974.0,1655.0,6.0,10.0,10.0,120.0,120.0,7610.4,7610.400000000001,0.0,0.0643707756678468
741.0,1974.0,1574.0,6.0,10.0,10.0,320.0,320.0,3891.2,3891.2,0.0,0.8946635012386455
742.0,1974.0,1575.0,6.0,10.0,10.0,320.0,320.0,11875.2,11875.2,0.0,0.8946635012386455
743.0,1974.0,1594.0,6.0,14.0,14.0,336.0,336.0,3921.12,3921.12,0.0,0.8946635012386455
744.0,1974.0,1595.0,6.0,14.0,14.0,336.0,336.0,16625.28,16625.28,0.0,0.8946635012386455
745.0,1974.0,1664.0,6.0,8.0,8.0,144.0,144.0,6088.32,6088.32,0.0,0.0643707756678468
746.0,1974.0,1665.0,6.0,8.0,8.0,144.0,144.0,6088.32,6088.32,0.0,0.0643707756678468
747.0,2009.0,5678.0,6.0,32.0,32.0,192.0,192.0,8000.0,8000.0,0.0,6.944444444444445
748.0,2083.0,1298.0,6.0,37.0,37.0,4440.0,4440.0,15895.2,15895.2,0.0,6.944444444444445
749.0,2083.0,1299.0,6.0,37.0,37.0,4440.0,4440.0,15895.2,15895.2,0.0,6.944444444444445
750.0,2083.0,1330.0,6.0,37.0,37.0,4440.0,4440.0,19225.2,19225.2,0.0,6.944444444444445
751.0,2083.0,1331.0,6.0,37.0,37.0,4440.0,4440.0,19225.2,19225.2,0.0,6.944444444444445
752.0,2083.0,1342.0,6.0,37.0,37.0,4440.0,4440.0,2575.2,2575.2000000000003,0.0,6.944444444444445
753.0,2083.0,1343.0,6.0,37.0,37.0,4440.0,4440.0,2575.2,2575.2000000000003,0.0,6.944444444444445
754.0,2083.0,1344.0,6.0,37.0,37.0,4440.0,4440.0,2575.2,2575.2000000000003,0.0,6.944444444444445
755.0,2083.0,1345.0,6.0,37.0,37.0,4440.0,4440.0,2575.2,2575.2000000000003,0.0,6.944444444444445
756.0,2083.0,1300.0,6.0,62.0,62.0,2480.0,2480.0,9300.0,9300.0,0.0,0.6935481707971247
757.0,2083.0,1301.0,6.0,62.0,62.0,2480.0,2480.0,9300.0,9300.0,0.0,0.6935481707971247
758.0,2134.0,5856.0,6.0,35.0,35.0,210.0,210.0,8750.0,8750.0,0.0,6.944444444444445
759.0,2191.0,492.0,6.0,28.0,28.0,9072.0,9072.0,431464.32,431464.32,0.0,6.944444444444445
944.0,2191.0,492.0,3.0,20.0,20.0,6480.0,6480.0,308188.8,308188.8,0.0,6.944444444444445
1176.0,2191.0,492.0,4.0,11.0,11.0,3564.0,3564.0,169503.84,169503.84,0.0,6.944444444444445
760.0,2194.0,4853.0,6.0,6.0,6.0,240.0,240.0,1650.2095238095228,1650.2095238095228,0.0,5.654745167593132
761.0,2208.0,5314.0,6.0,83.0,83.0,9960.0,9960.0,5776.799999999999,5776.799999999999,0.0,2.525252525252525
762.0,2208.0,5315.0,6.0,122.0,122.0,14640.0,14640.0,8491.199999999999,8491.199999999999,0.0,2.525252525252525
763.0,2208.0,5316.0,6.0,14.0,14.0,1680.0,1680.0,974.4,974.4,0.0,2.0202020202020203
822.0,188.0,1695.0,3.0,8.0,8.0,320.0,320.0,4230.400000000001,4230.400000000001,0.0,6.944444444444445
963.0,188.0,1695.0,4.0,7.0,7.0,280.0,280.0,3701.6,3701.6,0.0,6.944444444444445
1187.0,188.0,1695.0,7.0,5.0,5.0,200.0,200.0,2644.0000000000005,2644.0000000000005,0.0,6.944444444444445
1184.0,188.0,1699.0,7.0,2.0,2.0,128.0,128.0,1692.16,1692.16,0.0,6.944444444444445
1185.0,188.0,1696.0,7.0,7.0,7.0,280.0,280.0,3701.6,3701.6,0.0,6.944444444444445
1186.0,188.0,1694.0,7.0,7.0,7.0,364.0,364.0,6013.28,6013.28,0.0,6.944444444444445
838.0,564.0,1144.0,3.0,39.0,39.0,1560.0,1560.0,1341.6,1341.6,0.7090909090909091,0.7090909090909091
839.0,564.0,1146.0,3.0,33.0,33.0,1320.0,1320.0,1135.2,1135.2,0.6,0.6
840.0,564.0,1145.0,3.0,46.0,46.0,1840.0,1840.0,1582.4,1582.4,0.8363636363636363,0.8363636363636363
1007.0,564.0,1144.0,4.0,24.0,24.0,960.0,960.0,825.5999999999999,825.6,0.4363636363636364,0.4363636363636364
1008.0,564.0,1146.0,4.0,19.0,19.0,760.0,760.0,653.6,653.6,0.3454545454545454,0.3454545454545454
1006.0,564.0,1142.0,4.0,44.0,44.0,1760.0,1760.0,1513.6,1513.6,0.8,0.8
1322.0,564.0,1144.0,7.0,51.0,51.0,2040.0,2040.0,1754.4,1754.4,0.9272727272727272,0.9272727272727272
1323.0,564.0,1146.0,7.0,19.0,19.0,760.0,760.0,653.6,653.6,0.3454545454545454,0.3454545454545454
1325.0,564.0,1145.0,7.0,42.0,42.0,1680.0,1680.0,1444.8,1444.8,0.7636363636363637,0.7636363636363637
1321.0,564.0,1142.0,7.0,27.0,27.0,1080.0,1080.0,928.8,928.8,0.4909090909090909,0.4909090909090909
1320.0,564.0,1143.0,7.0,24.0,24.0,960.0,960.0,825.5999999999999,825.6,0.4363636363636364,0.4363636363636364
1324.0,564.0,1147.0,7.0,11.0,11.0,440.0,440.0,378.4,378.4,0.2,0.2
1326.0,564.0,1148.0,7.0,24.0,24.0,960.0,960.0,825.5999999999999,825.6,0.4363636363636364,0.4363636363636364
842.0,673.0,1707.0,3.0,24.0,24.0,480.0,480.0,3300.4190476190456,3300.4190476190456,0.0,6.944444444444445
843.0,673.0,1704.0,3.0,7.0,7.0,140.0,140.0,962.6222222222216,962.6222222222216,0.0,6.944444444444445
1543.0,673.0,1711.0,7.0,53.0,53.0,1060.0,1060.0,7288.425396825392,7288.425396825392,0.0,6.944444444444445
1544.0,673.0,1700.0,7.0,10.0,10.0,150.0,150.0,1031.3809523809518,1031.3809523809518,0.0,6.944444444444445
1545.0,673.0,1718.0,7.0,4.0,4.0,80.0,80.0,550.0698412698409,550.0698412698409,0.0,6.944444444444445
1546.0,673.0,1717.0,7.0,38.0,38.0,760.0,760.0,5225.663492063489,5225.663492063489,0.0,6.944444444444445
844.0,731.0,1819.0,3.0,20.0,20.0,200.0,200.0,2644.0000000000005,2644.0000000000005,0.0,6.944444444444445
845.0,731.0,1820.0,3.0,20.0,20.0,200.0,200.0,3804.0,3804.0,0.0,6.944444444444445
846.0,731.0,1825.0,3.0,106.0,106.0,1060.0,1060.0,14013.200000000004,14013.200000000004,0.0,6.944444444444445
847.0,731.0,1826.0,3.0,106.0,106.0,1060.0,1060.0,13112.2,13112.2,0.0,6.944444444444445
848.0,731.0,1827.0,3.0,24.0,24.0,240.0,240.0,7932.0,7932.0,0.0,6.944444444444445
849.0,731.0,1828.0,3.0,24.0,24.0,240.0,240.0,4140.0,4140.0,0.0,6.944444444444445
850.0,731.0,1829.0,3.0,146.0,146.0,1460.0,1460.0,48253.0,48253.0,0.0,6.944444444444445
851.0,731.0,1830.0,3.0,146.0,146.0,1460.0,1460.0,18060.2,18060.2,0.0,6.944444444444445
852.0,731.0,1831.0,3.0,26.0,26.0,260.0,260.0,8593.0,8593.0,0.0,8.432358012144478
853.0,731.0,1832.0,3.0,26.0,26.0,260.0,260.0,12365.6,12365.6,0.0,8.432358012144478
854.0,731.0,1821.0,3.0,147.0,147.0,1470.0,1470.0,48583.5,48583.5,0.0,6.944444444444445
855.0,731.0,1822.0,3.0,147.0,147.0,1470.0,1470.0,18183.9,18183.9,0.0,6.944444444444445
856.0,731.0,1823.0,3.0,115.0,115.0,1150.0,1150.0,38007.5,38007.5,0.0,6.944444444444445
857.0,731.0,1824.0,3.0,115.0,115.0,1150.0,1150.0,14225.499999999998,14225.499999999998,0.0,6.944444444444445
858.0,731.0,1817.0,3.0,56.0,56.0,560.0,560.0,18508.0,18508.0,0.0,6.944444444444445
859.0,731.0,1818.0,3.0,56.0,56.0,560.0,560.0,6927.199999999999,6927.199999999999,0.0,6.944444444444445
1013.0,731.0,1825.0,4.0,1.0,1.0,10.0,10.0,132.20000000000002,132.20000000000002,0.0,6.944444444444445
1014.0,731.0,1826.0,4.0,1.0,1.0,10.0,10.0,123.7,123.7,0.0,6.944444444444445
1015.0,731.0,1823.0,4.0,1.0,1.0,10.0,10.0,330.5,330.5,0.0,6.944444444444445
1016.0,731.0,1824.0,4.0,1.0,1.0,10.0,10.0,123.7,123.7,0.0,6.944444444444445
860.0,773.0,3040.0,3.0,29.0,29.0,232.0,232.0,22067.84,22067.84,0.0,2.9761904761904754
1586.0,773.0,3040.0,7.0,21.0,21.0,168.0,168.0,15980.16,15980.16,0.0,2.9761904761904754
1583.0,773.0,3042.0,7.0,538.0,496.8,11836.0,11836.0,81382.83301587297,81382.83301587297,0.0,308.9285714285715
1584.0,773.0,3041.0,7.0,734.0,734.0,5872.0,5872.0,558544.64,558544.64,0.0,308.9285714285715
1585.0,773.0,3038.0,7.0,22.0,22.0,1320.0,1320.0,34636.8,34636.8,0.0,2.380952380952381
861.0,816.0,605.0,3.0,11.0,11.0,88.0,88.0,714.56,714.56,0.0,2.9761904761904754
1601.0,816.0,598.0,7.0,13.0,13.0,104.0,104.0,47.84,47.84,0.0,10.714285714285714
1602.0,816.0,591.0,7.0,18.0,18.0,144.0,144.0,21373.92,21373.92,0.0,0.984849484073092
1603.0,816.0,600.0,7.0,10.0,10.0,260.0,260.0,1300.0,1300.0,0.0,1.046176046176046
1604.0,816.0,588.0,7.0,281.0,281.0,2248.0,2248.0,333670.64,333670.64,0.0,102.7372009016672
880.0,1452.0,462.0,3.0,56.0,56.0,896.0,896.0,6160.7822222222185,6160.7822222222185,0.0,0.8946635012386455
881.0,1452.0,464.0,3.0,16.0,16.0,224.0,224.0,3700.48,3700.48,0.0,0.011214953271028
882.0,1452.0,468.0,3.0,56.0,56.0,448.0,448.0,3080.391111111109,3080.391111111109,0.0,13.727327276906806
883.0,1452.0,470.0,3.0,7.0,7.0,70.0,70.0,1850.8,1850.8,0.0,6.944444444444445
884.0,1452.0,463.0,3.0,15.0,15.0,120.0,120.0,7930.8,7930.8,0.0,6.944444444444445
885.0,1452.0,466.0,3.0,50.0,50.0,600.0,600.0,26436.0,26436.0,0.0,0.0643707756678467
886.0,1452.0,467.0,3.0,30.0,30.0,900.0,900.0,6188.28571428571,6188.28571428571,0.0,5.335761920429985
887.0,1452.0,465.0,3.0,60.0,60.0,1920.0,1920.0,31718.4,31718.4,0.0,0.0643707756678467
1710.0,1452.0,470.0,7.0,7.0,7.0,70.0,70.0,1850.8,1850.8,0.0,6.944444444444445
1711.0,1452.0,467.0,7.0,8.0,8.0,240.0,240.0,1650.2095238095228,1650.2095238095228,0.0,5.335761920429985
1931.0,1452.0,463.0,2.0,1.0,1.0,8.0,8.0,528.72,528.72,0.0,6.944444444444445
890.0,1587.0,5672.0,3.0,5.0,5.0,30.0,30.0,1250.0,1250.0,0.0,6.944444444444445
1721.0,1587.0,5672.0,7.0,10.0,10.0,60.0,60.0,2500.0,2500.0,0.0,6.944444444444445
942.0,2114.0,34.0,3.0,35.0,35.0,8400.0,8400.0,121548.0,121548.0,0.0,6.944444444444445
943.0,2114.0,36.0,3.0,35.0,35.0,6300.0,6300.0,91161.0,91161.0,0.0,6.944444444444445
1917.0,2114.0,34.0,7.0,66.0,66.0,15840.0,15840.0,229204.8,229204.8,0.0,6.944444444444445
1918.0,2114.0,36.0,7.0,66.0,66.0,11880.0,11880.0,171903.6,171903.6,0.0,6.944444444444445
945.0,28.0,5676.0,4.0,256.0,256.0,1536.0,1536.0,64000.0,64000.0,0.0,102.7372009016672
946.0,28.0,614.0,4.0,34.0,34.0,680.0,680.0,40371.6,40371.6,0.0,5.335761920429985
954.0,149.0,2624.0,4.0,4.0,4.0,64.0,64.0,4750.08,4750.08,0.0028901734104046,0.0028901734104046
955.0,149.0,2621.0,4.0,33.0,33.0,528.0,528.0,7640.160000000001,7640.160000000001,0.0238439306358381,0.0238439306358381
956.0,149.0,2627.0,4.0,64.0,64.0,1024.0,1024.0,14817.28,14817.28,0.0462427745664739,0.0462427745664739
957.0,149.0,2650.0,4.0,13.0,13.0,156.0,156.0,2301.0,2301.0,0.009393063583815,0.009393063583815
958.0,149.0,2616.0,4.0,31.0,31.0,248.0,248.0,4650.0,4650.0,0.0223988439306358,0.0223988439306358
959.0,149.0,2619.0,4.0,5.0,5.0,60.0,60.0,729.6000000000001,729.6000000000001,0.0036127167630057,0.0036127167630057
960.0,149.0,2625.0,4.0,15.0,15.0,120.0,120.0,2250.0,2250.0,0.0108381502890173,0.0108381502890173
961.0,149.0,2629.0,4.0,6.0,6.0,48.0,48.0,900.0,900.0,0.0043352601156069,0.0043352601156069
962.0,149.0,2626.0,4.0,17.0,17.0,136.0,136.0,2550.0,2550.0,0.0122832369942196,0.0122832369942196
1010.0,679.0,3131.0,4.0,6.0,6.0,720.0,720.0,417.6,417.6,0.0,0.9702651515151516
1547.0,679.0,3131.0,7.0,72.0,72.0,8640.0,8640.0,5011.2,5011.2,0.0,0.9702651515151516
1548.0,679.0,3133.0,7.0,4.0,4.0,240.0,240.0,890.4,890.4,0.0,2.976190476190475
1027.0,869.0,2073.0,4.0,94.0,94.0,3760.0,3760.0,7068.799999999999,7068.799999999999,0.0,27.97619047619048
1028.0,869.0,2067.0,4.0,90.0,90.0,1800.0,1800.0,12376.57142857142,12376.57142857142,0.0,0.6935481707971247
1029.0,869.0,2069.0,4.0,11.0,11.0,220.0,220.0,1512.6920634920623,1512.6920634920623,0.0,0.0916666666666666
1030.0,869.0,2070.0,4.0,124.0,124.0,2480.0,2480.0,17052.16507936507,17052.16507936507,0.0,0.6935481707971247
1031.0,869.0,2071.0,4.0,12.0,12.0,240.0,240.0,1650.2095238095228,1650.2095238095228,0.0,0.0916666666666666
1043.0,998.0,5703.0,4.0,71.0,71.0,426.0,426.0,17750.0,17750.0,0.0,6.944444444444445
1044.0,1063.0,42.0,4.0,22.0,22.0,2640.0,2022.857142857143,61591.2,61591.2,0.0,6.944444444444445
1045.0,1063.0,45.0,4.0,8.0,8.0,320.0,320.0,4400.0,4400.0,0.0,4.074224386724387
1046.0,1063.0,46.0,4.0,8.0,8.0,320.0,320.0,1120.0,1120.0,0.0,4.074224386724387
1649.0,1063.0,42.0,7.0,90.0,90.0,10800.0,10800.0,251964.0,251964.0,0.0,6.944444444444445
1652.0,1063.0,45.0,7.0,274.0,274.0,10960.0,10960.0,150700.0,150700.0,0.0,161.30952380952382
1653.0,1063.0,46.0,7.0,274.0,274.0,10960.0,10960.0,38360.0,38360.0,0.0,161.30952380952382
1648.0,1063.0,44.0,7.0,27.0,27.0,1080.0,1080.0,14850.0,14850.0,0.0,6.944444444444445
1650.0,1063.0,43.0,7.0,3.0,3.0,150.0,150.0,2170.5,2170.5,0.0,6.944444444444445
1651.0,1063.0,41.0,7.0,6.0,6.0,3000.0,2750.0,35010.0,35010.0,0.0,5.654745167593132
1047.0,1153.0,3333.0,4.0,18.0,18.0,720.0,720.0,4795.2,4795.2,0.0,1.5345320102928102
1048.0,1153.0,3325.0,4.0,18.0,18.0,720.0,720.0,1353.6,1353.6,0.0,6.944444444444445
1049.0,1153.0,3334.0,4.0,18.0,18.0,720.0,720.0,1080.0,1080.0,0.0,6.944444444444445
1050.0,1153.0,3332.0,4.0,19.0,19.0,760.0,760.0,1140.0,1140.0,0.0,13.727327276906806
1051.0,1153.0,3327.0,4.0,41.0,41.0,1640.0,1640.0,14792.799999999996,14792.799999999996,0.0,0.1666666666666666
1052.0,1153.0,3330.0,4.0,41.0,41.0,1640.0,1640.0,10922.4,10922.4,0.0,0.4683375824828322
1059.0,1217.0,3294.0,4.0,5.0,5.0,600.0,600.0,9912.0,9912.0,0.0,2.380952380952381
1060.0,1217.0,3295.0,4.0,5.0,5.0,600.0,600.0,13998.0,13998.0,0.0,2.380952380952381
1061.0,1264.0,2664.0,4.0,2.0,2.0,80.0,80.0,1057.6,1057.6,0.0,6.944444444444445
1062.0,1264.0,2663.0,4.0,2.0,2.0,80.0,80.0,1057.6,1057.6,0.0,6.944444444444445
1681.0,1264.0,2664.0,7.0,62.0,62.0,2480.0,2480.0,32785.600000000006,32785.600000000006,0.0,6.944444444444445
1682.0,1264.0,2663.0,7.0,62.0,62.0,2480.0,2480.0,32785.600000000006,32785.600000000006,0.0,6.944444444444445
1680.0,1264.0,2662.0,7.0,62.0,62.0,2480.0,2480.0,32785.600000000006,32785.600000000006,0.0,6.944444444444445
1071.0,1356.0,1773.0,4.0,33.0,33.0,396.0,396.0,39188.16,39188.16,0.0,5.335761920429985
1072.0,1356.0,1790.0,4.0,40.0,40.0,1200.0,1200.0,11604.0,11604.0,0.0,6.944444444444445
1073.0,1356.0,1783.0,4.0,43.0,43.0,774.0,774.0,6284.88,6284.88,0.0,6.944444444444445
1694.0,1356.0,1790.0,7.0,74.0,74.0,2220.0,2220.0,21467.4,21467.4,0.0,6.944444444444445
1695.0,1356.0,1783.0,7.0,51.0,51.0,918.0,918.0,7454.16,7454.16,0.0,6.944444444444445
1688.0,1356.0,1778.0,7.0,8.0,8.0,320.0,320.0,601.5999999999999,601.5999999999999,0.0,0.1262626262626262
1689.0,1356.0,1785.0,7.0,75.0,75.0,1350.0,1350.0,10962.0,10962.0,0.0,6.944444444444445
1690.0,1356.0,1787.0,7.0,32.0,32.0,1280.0,1280.0,4800.0,4800.0,0.0,0.6935481707971247
1691.0,1356.0,1779.0,7.0,8.0,8.0,320.0,320.0,1600.0,1600.0,0.0,0.1262626262626262
1692.0,1356.0,1786.0,7.0,61.0,61.0,732.0,732.0,1376.16,1376.16,0.0,8.432358012144478
1693.0,1356.0,1782.0,7.0,52.0,52.0,832.0,832.0,6755.839999999999,6755.839999999999,0.0,6.944444444444445
1120.0,1584.0,2314.0,4.0,13.0,13.0,130.0,130.0,6182.8,6182.8,0.0,0.482780817508851
1172.0,2088.0,4925.0,4.0,15.0,15.0,600.0,600.0,8250.0,8250.0,0.0,0.482780817508851
1173.0,2088.0,4926.0,4.0,15.0,15.0,600.0,600.0,11412.0,11412.0,0.0,0.482780817508851
1174.0,2088.0,4921.0,4.0,31.0,31.0,558.0,558.0,7672.5,7672.5,0.0,0.482780817508851
1175.0,2088.0,4922.0,4.0,31.0,31.0,558.0,558.0,23592.24,23592.24,0.0,0.482780817508851
764.0,8.0,1034.0,5.0,19.0,19.0,9652.0,9652.0,16504.92,16504.92,0.0,6.944444444444445
765.0,8.0,1037.0,5.0,19.0,19.0,9652.0,9652.0,16118.84,16118.84,0.0,6.944444444444445
766.0,8.0,1040.0,5.0,77.0,77.0,12936.0,12936.0,22120.56,22120.56,0.0,6.944444444444445
767.0,8.0,1041.0,5.0,77.0,77.0,12936.0,12936.0,35574.0,35574.0,0.0,6.944444444444445
768.0,8.0,1035.0,5.0,40.0,40.0,6880.0,6880.0,11764.8,11764.8,0.0,6.944444444444445
769.0,8.0,1039.0,5.0,40.0,40.0,6880.0,6880.0,18920.0,18920.0,0.0,6.944444444444445
770.0,8.0,1036.0,5.0,29.0,29.0,4872.0,4872.0,8331.119999999999,8331.119999999999,0.0,6.944444444444445
771.0,8.0,1038.0,5.0,29.0,29.0,4872.0,4872.0,13398.0,13398.0,0.0,6.944444444444445
772.0,36.0,1078.0,5.0,133.0,133.0,4256.0,4256.0,29263.715555555536,29263.715555555536,1.6799292661361624,2.1556987074228453
773.0,36.0,1073.0,5.0,6.0,6.0,192.0,192.0,1320.1676190476182,1320.1676190476182,0.0757862826828344,0.0757862826828344
774.0,36.0,1067.0,5.0,194.0,194.0,6208.0,6208.0,102556.16,102556.16,2.4504231400783123,2.4504231400783123
775.0,36.0,1069.0,5.0,139.0,139.0,4448.0,4448.0,73480.95999999999,74009.6,1.7557155488189973,1.7557155488189973
776.0,36.0,1068.0,5.0,175.0,175.0,5600.0,5600.0,92512.0,92512.0,2.210433244916004,2.210433244916004
777.0,36.0,1080.0,5.0,46.0,46.0,1472.0,1472.0,24317.44,24317.44,0.5810281672350638,0.5810281672350638
778.0,36.0,1062.0,5.0,58.0,58.0,1856.0,1856.0,12761.62031746031,12761.62031746031,0.7326007326007326,0.7326007326007326
779.0,36.0,1079.0,5.0,107.0,107.0,3424.0,3424.0,56564.48,56564.48,1.3515220411772135,1.3515220411772135
780.0,36.0,1057.0,5.0,112.0,112.0,3584.0,3584.0,59207.68,59207.68,1.414677276746242,1.414677276746242
781.0,36.0,1070.0,5.0,20.0,20.0,640.0,640.0,10572.8,10572.8,0.2526209422761147,0.2526209422761147
782.0,36.0,1071.0,5.0,21.0,21.0,672.0,672.0,11101.44,11101.44,0.2652519893899204,0.2652519893899204
783.0,36.0,1072.0,5.0,31.0,31.0,992.0,992.0,16387.84,16387.84,0.3915624605279778,0.3915624605279778
784.0,36.0,1050.0,5.0,10.0,10.0,320.0,320.0,5286.4,5286.4,0.1263104711380573,0.1263104711380573
785.0,36.0,1058.0,5.0,6.0,6.0,192.0,192.0,1320.1676190476182,1320.1676190476182,0.0757862826828344,0.0757862826828344
786.0,36.0,1049.0,5.0,396.0,376.5,12672.0,12672.0,209341.44,209341.44,5.001894657067071,5.001894657067071
787.0,36.0,1056.0,5.0,357.0,376.5,11424.0,11424.0,188724.48,184231.04,4.509283819628647,4.509283819628647
788.0,36.0,1054.0,5.0,201.0,201.0,6432.0,6432.0,44225.61523809521,44225.61523809521,2.5388404698749527,2.1556987074228453
789.0,36.0,1055.0,5.0,178.0,178.0,5696.0,5696.0,39164.97269841268,39164.97269841268,2.2483263862574208,2.1556987074228453
790.0,36.0,1048.0,5.0,340.0,340.0,10880.0,10880.0,179737.6,184231.04,4.2945560186939495,4.2945560186939495
791.0,36.0,1053.0,5.0,173.0,173.0,5536.0,5536.0,38064.833015873,38064.833015873,2.185171150688392,2.185171150688392
792.0,36.0,1063.0,5.0,141.0,141.0,4512.0,4512.0,74538.24,74009.6,1.7809776430466089,1.7809776430466089
793.0,36.0,1074.0,5.0,6.0,6.0,192.0,192.0,3171.84,3171.84,0.0757862826828344,0.0757862826828344
795.0,342.0,1685.0,5.0,189.0,189.0,3780.0,3780.0,6955.200000000001,6955.200000000001,0.0,33.909530124742766
796.0,472.0,1231.0,5.0,6.0,6.0,240.0,240.0,2781.6000000000004,2781.6000000000004,0.0,0.5952380952380952
797.0,793.0,1117.0,5.0,64.0,64.0,1280.0,1280.0,29670.4,29670.4,0.0,0.5952380952380952
798.0,793.0,1119.0,5.0,2.0,2.0,120.0,120.0,69.6,69.6,0.0,0.011214953271028
800.0,1559.0,885.0,5.0,13.0,13.0,312.0,312.0,2145.2723809523795,2145.2723809523795,0.0,0.8946635012386455
801.0,1559.0,884.0,5.0,53.0,53.0,848.0,848.0,5830.740317460314,5830.740317460314,0.0,0.8946635012386455
804.0,1835.0,1091.0,5.0,26.0,26.0,9568.0,9568.0,13777.919999999998,13777.919999999998,0.0,4.074224386724387
805.0,1835.0,1092.0,5.0,26.0,26.0,5616.0,5616.0,2583.36,2583.36,0.0,0.9702651515151516
806.0,1835.0,1093.0,5.0,20.0,20.0,5040.0,5040.0,40924.8,40924.8,0.0,6.944444444444445
807.0,1835.0,1094.0,5.0,19.0,19.0,2508.0,2508.0,22622.16,22622.16,0.0,2.1556987074228453
808.0,1932.0,2022.0,5.0,22.0,22.0,176.0,176.0,323.84000000000003,323.84000000000003,1.790073230268511,1.790073230268511
