id_fact_ci_cp,id_razon_social,id_curso_perfil,id_fecha,num_cap,prediction_num_cap,total_horas,prediction_total_horas,total_ganancias,prediction_total_ganancias
564.0,1841.0,9885.0,6.0,34.0,34.0,544.0,556.3631848794062,3740.4749206349184,3740.4749206349184
565.0,1841.0,9886.0,6.0,2.0,2.0,16.0,22.490266571624943,110.0139682539682,110.0139682539682
566.0,1854.0,8271.0,6.0,259.0,259.0,10360.0,10316.06252332764,46620.0,46620.0
567.0,1854.0,8274.0,6.0,173.0,173.0,2768.0,2885.2617039856154,29147.04,29147.04
568.0,1854.0,8275.0,6.0,52.0,52.0,832.0,824.669973539992,8760.96,8760.96
569.0,1854.0,8273.0,6.0,189.0,189.0,7560.0,7568.580899695738,31827.6,31827.6
570.0,1854.0,8276.0,6.0,1.0,1.0,16.0,21.02210004149265,49.92,49.92
571.0,1855.0,8267.0,6.0,92.0,92.0,3680.0,3652.5659556192,15492.8,15492.8
572.0,1855.0,9801.0,6.0,33.0,33.0,1056.0,1040.4993953433473,5565.12,5565.12
573.0,1857.0,8950.0,6.0,1.0,1.0,32.0,40.89370341120548,60.16,60.16
574.0,1861.0,10102.0,6.0,3.0,3.0,120.0,123.29213499823844,1087.2,1087.2
575.0,1863.0,10260.0,6.0,5.0,5.0,80.0,51.16075797645635,550.0698412698409,550.0698412698409
576.0,1873.0,9252.0,6.0,94.0,94.0,2256.0,2296.3598656383,15047.52,15047.52
577.0,1882.0,9002.0,6.0,70.0,70.0,2240.0,2255.058533067687,739.2,739.2
578.0,1882.0,9003.0,6.0,80.0,80.0,1920.0,1822.387052158697,633.6,633.6
579.0,1882.0,10264.0,6.0,13.0,13.0,520.0,513.9701199139122,520.0,520.0
580.0,1883.0,9989.0,6.0,15.0,15.0,600.0,624.3546355616886,2700.0,2700.0
581.0,1886.0,8283.0,6.0,124.0,124.0,1984.0,1877.85912545292,13868.16,13868.16
582.0,1886.0,8282.0,6.0,35.0,35.0,560.0,568.2862661582071,3914.4,3914.4
583.0,1886.0,8278.0,6.0,152.0,152.0,3648.0,3673.826114582701,25608.96,25608.96
584.0,1886.0,8281.0,6.0,74.0,74.0,592.0,544.2091113504607,8270.24,8270.24
585.0,1886.0,8279.0,6.0,12.0,12.0,288.0,295.323026317044,2021.76,2021.76
586.0,1886.0,8284.0,6.0,29.0,29.0,1160.0,1155.4122826027335,3236.4,3236.4
587.0,1888.0,9849.0,6.0,29.0,29.0,696.0,687.0071536850769,2554.32,2554.32
588.0,1892.0,9240.0,6.0,4.0,4.0,128.0,137.80205757437534,240.64,240.64
589.0,1903.0,9069.0,6.0,35.0,35.0,1400.0,1398.7658871131605,5894.0,5894.0
590.0,1904.0,9318.0,6.0,2.0,2.0,48.0,53.5113025408823,223.68,223.68000000000004
591.0,1910.0,10090.0,6.0,1.0,1.0,40.0,45.17164467821158,150.0,150.0
592.0,1911.0,8685.0,6.0,117.0,117.0,4680.0,4691.313911045774,5241.6,5241.6
593.0,1911.0,8684.0,6.0,57.0,57.0,1368.0,1367.406255337282,15390.0,15390.0
594.0,1911.0,9679.0,6.0,248.0,248.0,3968.0,4085.807887825056,27299.84,27299.84
595.0,1911.0,9678.0,6.0,167.0,167.0,1336.0,1299.1345069360573,3340.0,3340.0
596.0,1912.0,9340.0,6.0,4.0,4.0,64.0,63.26800067244358,560.0,560.0
597.0,1912.0,9342.0,6.0,12.0,12.0,480.0,478.07787414441145,1257.6,1257.6
598.0,1912.0,9341.0,6.0,2.0,2.0,32.0,38.446250269993016,220.16,220.16
599.0,1912.0,10342.0,6.0,8.0,8.0,320.0,359.45141322432346,4400.0,4400.0
600.0,1912.0,9339.0,6.0,24.0,24.0,960.0,963.890393977857,1075.2,1075.2
601.0,1913.0,10452.0,6.0,7.0,7.0,280.0,279.33829801330603,313.6,313.6
602.0,1913.0,8246.0,6.0,111.0,111.0,4440.0,4439.087395901664,6660.0,6660.0
603.0,1913.0,8247.0,6.0,121.0,121.0,4840.0,4792.354345644697,5420.8,5420.8
604.0,1916.0,9799.0,6.0,307.0,307.0,12280.0,12240.974043048793,55260.0,55260.0
605.0,1931.0,10660.0,6.0,1.0,1.0,40.0,45.17164467821158,117.6,117.6
606.0,1953.0,10302.0,6.0,50.0,50.0,400.0,338.9756217178542,8424.0,8424.0
607.0,1955.0,10293.0,6.0,1.0,1.0,24.0,27.96703101216144,89.03999999999999,89.03999999999999
608.0,1956.0,9748.0,6.0,26.0,26.0,624.0,614.8012215223748,9372.48,9372.48
609.0,1958.0,9015.0,6.0,24.0,24.0,384.0,373.3597365122873,1198.08,1198.08
610.0,1958.0,9711.0,6.0,4.0,4.0,160.0,162.1081976796154,300.79999999999995,300.79999999999995
611.0,1958.0,9710.0,6.0,3.0,3.0,48.0,51.26800783245153,505.44,505.50000000000006
612.0,1960.0,9967.0,6.0,2.0,2.0,32.0,37.27781541912145,336.96,336.96
613.0,1960.0,8874.0,6.0,238.0,238.0,9520.0,9451.96623346942,40079.2,40079.2
614.0,1961.0,10078.0,6.0,10.0,10.0,400.0,402.8040874506,1684.0,1684.0
615.0,1961.0,10077.0,6.0,10.0,10.0,400.0,402.8040874506,600.0,600.0
616.0,1989.0,10057.0,6.0,4.0,4.0,64.0,62.099565821572014,673.92,673.92
617.0,1989.0,10056.0,6.0,90.0,90.0,3600.0,3629.248464087828,15156.0,15156.0
618.0,2000.0,9156.0,6.0,5.0,5.0,200.0,199.71264760742224,350.0,350.0
619.0,2004.0,9463.0,6.0,65.0,65.0,2600.0,2554.134201941884,10946.0,10946.0
620.0,2013.0,9190.0,6.0,7.0,7.0,280.0,279.19087999115027,280.0,280.0
621.0,2018.0,9072.0,6.0,24.0,24.0,384.0,446.1705750672732,2640.3352380952365,2640.3352380952365
622.0,2019.0,9344.0,6.0,319.0,319.0,12760.0,12773.93440736445,37259.2,37259.2
623.0,2019.0,10971.0,6.0,9.0,9.0,360.0,359.9484020973209,662.4000000000001,662.4000000000001
624.0,2023.0,9747.0,6.0,1.0,1.0,16.0,32.93516445147134,110.0139682539682,110.0139682539682
625.0,2023.0,9746.0,6.0,12.0,12.0,480.0,485.890710542782,840.0,840.0
626.0,2024.0,10552.0,6.0,7.0,7.0,168.0,178.54991055546589,623.28,623.28
627.0,2024.0,9029.0,6.0,182.0,182.0,7280.0,7259.263890817634,50056.35555555553,50056.35555555553
628.0,2031.0,9987.0,6.0,167.0,167.0,6680.0,6592.886158670171,11422.8,11422.8
629.0,2034.0,9532.0,6.0,90.0,90.0,1440.0,1476.7677963402707,10065.6,10065.6
630.0,2035.0,9835.0,6.0,96.0,96.0,3840.0,3840.0967228662807,4300.8,4300.8
631.0,2040.0,9682.0,6.0,405.0,405.0,16200.0,16218.462510652713,72900.0,72900.0
632.0,2041.0,9573.0,6.0,2.0,2.0,32.0,37.845491955860325,220.0279365079364,220.0279365079364
633.0,2041.0,9572.0,6.0,8.0,8.0,128.0,134.56590081272907,1052.16,1052.16
634.0,2042.0,9335.0,6.0,1.0,1.0,32.0,36.990215676708885,220.0279365079364,220.0279365079364
635.0,2042.0,10990.0,6.0,1.0,1.0,40.0,45.17164467821158,60.0,60.0
636.0,2042.0,10989.0,6.0,1.0,1.0,40.0,45.17164467821158,60.0,60.0
637.0,2045.0,9200.0,6.0,1.0,1.0,40.0,45.31906270036734,44.8,44.8
638.0,2047.0,9212.0,6.0,7.0,7.0,56.0,59.47213150827474,1179.36,1179.36
639.0,2051.0,8888.0,6.0,123.0,123.0,984.0,1080.3104811113913,6765.859047619044,6765.859047619044
640.0,2052.0,9290.0,6.0,31.0,31.0,992.0,991.171667444392,5227.839999999999,5227.839999999999
641.0,2053.0,9406.0,6.0,38.0,38.0,1216.0,1252.7519447606642,401.28,401.28
642.0,2053.0,9407.0,6.0,17.0,17.0,680.0,682.0765237415794,680.0,680.0
643.0,2054.0,9925.0,6.0,87.0,87.0,3480.0,3528.7400808510024,6090.0,6090.0
644.0,2054.0,9926.0,6.0,37.0,37.0,1184.0,1162.5603897300202,13343.68,13343.68
645.0,2056.0,9808.0,6.0,19.0,19.0,760.0,754.3244885931376,3420.0,3420.0
646.0,2056.0,9809.0,6.0,27.0,27.0,216.0,220.1072801452715,1485.1885714285704,1485.1885714285704
647.0,2058.0,9329.0,6.0,32.0,32.0,768.0,814.8230329108078,2818.56,2818.56
648.0,2066.0,9637.0,6.0,2.0,2.0,16.0,19.8734324750144,336.96,336.96
649.0,2066.0,9636.0,6.0,40.0,40.0,320.0,325.0696232420046,800.0,800.0
650.0,2069.0,10269.0,6.0,186.0,186.0,7440.0,7510.648906300648,31322.4,31322.4
651.0,2073.0,9121.0,6.0,55.0,55.0,440.0,469.1722505193789,3027.2,3027.2
652.0,2073.0,9120.0,6.0,2.0,2.0,48.0,53.5113025408823,320.16,320.16
653.0,2075.0,9490.0,6.0,7.0,7.0,280.0,279.19087999115027,145.6,145.6
654.0,2075.0,10613.0,6.0,17.0,17.0,680.0,684.0407149324778,3060.0,3060.0
655.0,2075.0,10615.0,6.0,4.0,4.0,64.0,62.099565821572014,673.92,673.92
656.0,2075.0,10614.0,6.0,7.0,7.0,168.0,178.22412194578237,1179.36,1179.36
657.0,2100.0,9035.0,6.0,59.0,59.0,472.0,480.76210052786655,3245.4120634920614,3245.4120634920614
658.0,2100.0,10205.0,6.0,25.0,25.0,200.0,193.05727709351368,1375.1746031746025,1375.1746031746025
659.0,2100.0,10204.0,6.0,42.0,42.0,1680.0,1703.089777665085,3158.4,3158.4
660.0,2102.0,9978.0,6.0,158.0,158.0,6320.0,6276.656824464782,28440.0,28440.0
661.0,2102.0,9979.0,6.0,115.0,115.0,1840.0,1819.419346819504,19375.2,19375.2
662.0,2102.0,9980.0,6.0,585.0,585.0,23400.0,24769.1506161763,98514.0,98514.0
663.0,2103.0,9146.0,6.0,745.0,745.0,5960.0,9016.828420169524,125517.6,125517.6
664.0,2103.0,9145.0,6.0,499.0,499.0,3992.0,3394.0149755551133,84071.51999999999,84071.51999999999
665.0,2103.0,9151.0,6.0,252.0,252.0,10080.0,10117.81431629496,45360.0,45360.0
666.0,2103.0,9147.0,6.0,983.0,983.0,15728.0,26221.327940471343,165615.84,165615.84
667.0,2103.0,9907.0,6.0,797.0,797.0,12752.0,26520.265776164702,134278.56,134278.56
668.0,2103.0,9908.0,6.0,44.0,44.0,704.0,712.2499543604094,7413.12,7413.12
669.0,2103.0,9148.0,6.0,750.0,750.0,30000.0,30432.044521815948,56399.99999999999,56399.99999999999
670.0,2103.0,9150.0,6.0,694.0,694.0,27760.0,27699.36599970596,116869.6,116869.6
671.0,2103.0,9149.0,6.0,148.0,148.0,5920.0,5907.259721818253,11129.6,11129.6
672.0,2115.0,10487.0,6.0,4.0,4.0,160.0,162.1081976796154,300.79999999999995,300.79999999999995
673.0,2116.0,9294.0,6.0,34.0,34.0,1360.0,1357.4659619646732,707.2,707.2
674.0,2116.0,9296.0,6.0,23.0,23.0,920.0,912.9805373678568,4057.2,4057.2
675.0,2116.0,9295.0,6.0,12.0,12.0,480.0,477.9304561222557,249.6,249.6
676.0,2118.0,10142.0,6.0,4.0,4.0,160.0,162.1081976796154,240.0,240.0
677.0,2119.0,9672.0,6.0,2.0,2.0,16.0,22.490266571624943,120.0,120.0
678.0,2119.0,10624.0,6.0,3.0,3.0,72.0,72.05493744729347,23.76,23.76
679.0,2119.0,9671.0,6.0,7.0,7.0,280.0,279.33829801330603,420.0,420.0
680.0,2119.0,9670.0,6.0,23.0,23.0,368.0,369.79859949915,6668.160000000001,6668.160000000001
681.0,2119.0,10625.0,6.0,4.0,4.0,64.0,62.70032413570471,1159.68,1159.68
682.0,2121.0,8210.0,6.0,4.0,4.0,160.0,162.25561570177115,419.2000000000001,419.2000000000001
683.0,2121.0,8209.0,6.0,446.0,446.0,7136.0,6766.026922710113,129304.32,129304.32
684.0,2126.0,8945.0,6.0,4.0,4.0,160.0,162.1081976796154,280.0,280.0
685.0,2127.0,9234.0,6.0,542.0,542.0,13008.0,13718.889146335296,89441.35619047613,89441.35619047613
686.0,2133.0,9246.0,6.0,2.0,2.0,80.0,79.35738729486502,140.0,140.0
687.0,2133.0,9247.0,6.0,105.0,105.0,4200.0,4154.394227485045,14700.0,14700.0
688.0,2133.0,9248.0,6.0,3.0,3.0,120.0,121.87522100458182,180.0,180.0
689.0,2137.0,10018.0,6.0,2.0,2.0,32.0,40.662573101802536,220.0279365079364,220.0279365079364
690.0,2139.0,10315.0,6.0,41.0,41.0,328.0,319.9668758687217,6907.679999999999,6907.679999999999
691.0,2150.0,9887.0,6.0,1.0,1.0,40.0,45.8972928131584,168.4,168.4
692.0,2151.0,9628.0,6.0,2.0,2.0,80.0,80.77430128852166,640.0,640.0
693.0,2153.0,10155.0,6.0,50.0,50.0,2000.0,2007.6056400647967,2240.0,2240.0
694.0,2153.0,10154.0,6.0,8.0,8.0,320.0,320.6723711563859,2200.279365079364,2200.279365079364
695.0,2156.0,9526.0,6.0,40.0,40.0,1600.0,1594.217352146155,7056.0,7056.0
696.0,2160.0,9969.0,6.0,17.0,17.0,680.0,684.0407149324778,5440.0,5440.0
697.0,2181.0,10252.0,6.0,88.0,88.0,3520.0,3509.274617197796,6160.0,6160.0
698.0,2185.0,8936.0,6.0,20.0,20.0,800.0,784.4129631126884,2232.0,2232.0
699.0,2192.0,8955.0,6.0,398.0,398.0,12736.0,12740.757884990297,23943.68,23943.68
700.0,2192.0,8954.0,6.0,387.0,387.0,15480.0,15184.607673652345,81115.20000000001,81115.20000000001
701.0,2196.0,9569.0,6.0,112.0,112.0,4480.0,4428.6062436875545,30803.91111111109,30803.91111111109
702.0,2198.0,9355.0,6.0,1.0,1.0,16.0,19.61707188455648,392.0,392.0
703.0,2201.0,9869.0,6.0,8.0,8.0,320.0,320.2521440292362,480.0,480.0
704.0,2201.0,9870.0,6.0,2.0,2.0,64.0,62.04967540617827,440.0558730158728,440.0558730158728
705.0,2206.0,9596.0,6.0,6.0,6.0,240.0,230.34468953857456,360.0,360.0
706.0,2206.0,9595.0,6.0,33.0,33.0,264.0,274.61340786038227,1815.2304761904752,1815.2304761904752
707.0,2215.0,8904.0,6.0,21.0,21.0,672.0,676.107595513447,188.16000000000005,188.16000000000005
708.0,2216.0,9533.0,6.0,1.0,1.0,40.0,46.58855867186821,176.4,176.4
709.0,2216.0,9534.0,6.0,1.0,1.0,40.0,46.58855867186821,180.0,180.0
710.0,2221.0,10652.0,6.0,54.0,54.0,864.0,850.8158786398012,285.12,285.12
711.0,2221.0,10653.0,6.0,54.0,54.0,864.0,840.8492528152306,3240.0,3240.0
712.0,2221.0,9565.0,6.0,29.0,29.0,928.0,906.7169799235304,6384.64,6384.64
713.0,2221.0,9566.0,6.0,29.0,29.0,928.0,913.9793023121196,1744.64,1744.64
714.0,2221.0,9561.0,6.0,14.0,14.0,224.0,233.44706223426647,1960.0,1960.0
715.0,2221.0,9562.0,6.0,14.0,14.0,224.0,231.9757068332869,2358.72,2358.72
716.0,2223.0,9760.0,6.0,2.0,2.0,16.0,12.96501667784787,721.12,721.12
717.0,2223.0,11021.0,6.0,3.0,3.0,72.0,76.36720290767289,267.12,267.11999999999995
718.0,2230.0,10630.0,6.0,3.0,3.0,120.0,122.29544813173152,600.0,600.0
719.0,2230.0,9260.0,6.0,3.0,3.0,24.0,33.2515303686846,165.02095238095228,165.02095238095228
720.0,2230.0,10631.0,6.0,2.0,2.0,16.0,19.26133795535452,110.0139682539682,110.0139682539682
721.0,2230.0,10632.0,6.0,3.0,3.0,120.0,120.87853413807488,225.6,225.6
722.0,2231.0,10112.0,6.0,70.0,70.0,2240.0,2234.6386655390847,4480.0,4480.0
723.0,2231.0,10113.0,6.0,70.0,70.0,2240.0,2234.6386655390847,4480.0,4480.0
724.0,2233.0,9264.0,6.0,15.0,15.0,600.0,607.2769774998192,1800.0,1800.0
725.0,2233.0,10023.0,6.0,16.0,16.0,640.0,642.693266829348,960.0,960.0
726.0,2235.0,9622.0,6.0,6.0,6.0,192.0,187.5675227743227,63.36,63.36
727.0,2235.0,9623.0,6.0,39.0,39.0,624.0,608.0419923615295,205.92,205.92
728.0,2240.0,8922.0,6.0,10.0,10.0,400.0,403.49535330930985,1800.0,1800.0
729.0,2240.0,8923.0,6.0,11.0,11.0,176.0,167.2018227752883,1853.28,1853.28
730.0,2242.0,9276.0,6.0,152.0,152.0,6080.0,6066.113184101752,27360.0,27360.0
731.0,2244.0,8986.0,6.0,4.0,4.0,64.0,62.66724235831089,199.68,199.68
732.0,2246.0,9861.0,6.0,4.0,4.0,32.0,43.63054789124317,220.0279365079364,220.0279365079364
733.0,2246.0,9860.0,6.0,7.0,7.0,280.0,280.6077939848069,1925.2444444444432,1925.2444444444432
734.0,2251.0,9544.0,6.0,8.0,8.0,320.0,320.399562051392,547.2,547.2
735.0,2251.0,9543.0,6.0,6.0,6.0,240.0,230.34468953857456,268.8,268.8
736.0,2251.0,9174.0,6.0,22.0,22.0,880.0,874.1866504008535,1320.0,1320.0
737.0,2251.0,9545.0,6.0,15.0,15.0,600.0,607.2769774998192,900.0,900.0
738.0,2251.0,9175.0,6.0,10.0,10.0,240.0,232.8319614034731,187.2,187.2
739.0,2254.0,8461.0,6.0,11.0,11.0,88.0,95.47573197899646,605.076825396825,605.076825396825
740.0,6.0,10423.0,7.0,107.0,107.0,1712.0,1678.8661004033524,14072.64,14072.64
741.0,25.0,9484.0,7.0,3.0,3.0,120.0,121.87522100458182,334.79999999999995,334.79999999999995
742.0,34.0,10496.0,7.0,130.0,130.0,3120.0,3142.082720967813,11575.2,11575.2
743.0,34.0,10495.0,7.0,35.0,35.0,1400.0,1401.0819784494702,9626.222222222215,9626.222222222215
744.0,60.0,10912.0,7.0,29.0,29.0,928.0,913.2536541771728,1744.64,1744.64
745.0,60.0,10913.0,7.0,21.0,21.0,672.0,676.6548727106888,1263.36,1263.36
746.0,63.0,10525.0,7.0,2.0,2.0,80.0,80.77430128852166,419.2000000000001,419.2000000000001
747.0,65.0,10407.0,7.0,18.0,18.0,576.0,580.3889085677106,5218.56,5218.56
748.0,65.0,10408.0,7.0,4.0,4.0,160.0,162.1081976796154,419.2000000000001,419.2000000000001
749.0,70.0,10049.0,7.0,5.0,5.0,160.0,162.3441857111061,1100.139682539682,1100.139682539682
750.0,98.0,10986.0,7.0,1.0,1.0,40.0,2.3801180961195314,275.03492063492047,275.0349206349205
751.0,155.0,11014.0,7.0,92.0,92.0,2208.0,2348.220801691397,10289.28,10289.28
752.0,182.0,10671.0,7.0,23.0,23.0,920.0,912.5068088051516,1729.5999999999997,1729.5999999999997
753.0,187.0,10459.0,7.0,4.0,4.0,160.0,162.1081976796154,467.2,467.2
754.0,187.0,10461.0,7.0,31.0,31.0,992.0,991.145555908664,1864.96,1864.96
755.0,204.0,10942.0,7.0,1.0,1.0,16.0,23.18691308317966,140.0,140.0
756.0,211.0,10405.0,7.0,3.0,3.0,96.0,100.37026936827488,415.68,415.68
757.0,222.0,11042.0,7.0,23.0,23.0,368.0,371.07542557535953,3220.0,3220.0
758.0,222.0,11040.0,7.0,21.0,21.0,840.0,843.5025643760923,1260.0,1260.0
759.0,222.0,11044.0,7.0,122.0,122.0,1952.0,1916.5746803990216,35370.240000000005,35370.240000000005
760.0,222.0,11041.0,7.0,244.0,244.0,9760.0,9688.047094437166,34160.0,34160.0
761.0,222.0,11046.0,7.0,132.0,132.0,5280.0,5251.022401417478,5913.6,5913.6
762.0,222.0,11043.0,7.0,1.0,1.0,40.0,85.93496860085315,550.0,550.0
763.0,249.0,9909.0,7.0,17.0,17.0,680.0,721.6756521117527,9350.0,9350.0
764.0,250.0,10596.0,7.0,26.0,26.0,832.0,842.4354681399304,5724.16,5724.16
765.0,259.0,9945.0,7.0,52.0,52.0,1248.0,1223.689160439058,8760.96,8760.96
766.0,259.0,9946.0,7.0,41.0,41.0,656.0,625.4275704797942,6907.679999999999,6907.679999999999
767.0,305.0,10623.0,7.0,2.0,2.0,80.0,79.35738729486502,223.2,223.2
768.0,305.0,10622.0,7.0,11.0,11.0,176.0,167.2018227752883,1853.28,1853.28
769.0,320.0,10729.0,7.0,1.0,1.0,8.0,6.992068896873661,55.006984126984094,55.006984126984094
770.0,320.0,10731.0,7.0,1.0,1.0,40.0,46.58855867186821,180.0,180.0
771.0,320.0,10730.0,7.0,1.0,1.0,24.0,27.96703101216144,160.07999999999998,160.07999999999998
772.0,358.0,10725.0,7.0,6.0,6.0,48.0,56.694889138324925,320.16,320.16
773.0,358.0,10723.0,7.0,7.0,7.0,112.0,116.55305291978902,1179.36,1179.36
774.0,358.0,10720.0,7.0,19.0,19.0,152.0,150.47024198143072,3201.12,3201.12
775.0,358.0,10722.0,7.0,118.0,118.0,944.0,943.1137593489724,19880.64,19880.64
776.0,358.0,10726.0,7.0,60.0,60.0,960.0,950.7102492254812,2995.2000000000003,2995.2000000000003
777.0,358.0,10724.0,7.0,15.0,15.0,240.0,232.1537375625808,2527.2,2527.2
778.0,358.0,10721.0,7.0,22.0,22.0,352.0,350.090872066899,3706.56,3706.56
779.0,360.0,9506.0,7.0,8.0,8.0,256.0,243.5116232809264,2885.12,2885.12
780.0,360.0,9507.0,7.0,22.0,22.0,352.0,350.53034652291126,2858.24,2858.24
781.0,361.0,10470.0,7.0,10.0,10.0,240.0,232.2312030893404,1118.4,1118.4
782.0,361.0,10471.0,7.0,2.0,2.0,32.0,37.845491955860325,223.68,223.68000000000004
783.0,366.0,10331.0,7.0,25.0,25.0,1000.0,994.0785351003174,1120.0,1120.0
784.0,387.0,10267.0,7.0,53.0,53.0,848.0,825.9467996162016,5830.740317460314,5830.740317460314
785.0,456.0,10647.0,7.0,11.0,11.0,440.0,439.7623954618935,770.0,770.0
786.0,459.0,10522.0,7.0,3.0,3.0,48.0,51.8356843691904,330.04190476190456,330.04190476190456
787.0,481.0,10786.0,7.0,446.0,446.0,3568.0,3599.620292372874,1177.44,1177.44
788.0,481.0,10787.0,7.0,215.0,215.0,3440.0,3616.606158363505,1135.2,1135.2
789.0,485.0,10503.0,7.0,108.0,108.0,1728.0,1712.2981659647662,11881.508571428563,11881.508571428563
790.0,490.0,10842.0,7.0,14.0,14.0,560.0,540.6819035539988,3850.4888888888863,3850.4888888888863
791.0,581.0,10425.0,7.0,27.0,27.0,1080.0,1071.051556369162,1890.0,1890.0
792.0,585.0,9697.0,7.0,1.0,1.0,40.0,45.17164467821158,168.4,168.4
793.0,585.0,9698.0,7.0,26.0,26.0,624.0,613.7479905512769,4380.48,4380.48
794.0,659.0,10777.0,7.0,16.0,16.0,384.0,370.1414990004737,960.0,960.0
795.0,706.0,11118.0,7.0,1.0,1.0,40.0,46.58855867186821,200.0,200.0
796.0,710.0,10599.0,7.0,25.0,25.0,1000.0,996.2948579321268,1120.0,1120.0
797.0,780.0,10529.0,7.0,32.0,32.0,1280.0,1270.35725447709,5388.8,5388.8
798.0,810.0,10427.0,7.0,3.0,3.0,72.0,70.99343068419284,267.12,267.11999999999995
799.0,811.0,11090.0,7.0,28.0,28.0,1120.0,1121.464152118063,1254.4,1254.4
800.0,811.0,11089.0,7.0,18.0,18.0,288.0,283.7738008674819,5218.56,5218.56
801.0,812.0,10903.0,7.0,2.0,2.0,64.0,62.04967540617827,440.0558730158728,440.0558730158728
802.0,812.0,10902.0,7.0,1.0,1.0,40.0,46.10374687261674,275.03492063492047,275.0349206349205
803.0,823.0,10784.0,7.0,20.0,20.0,320.0,324.05392218647785,2560.0,2560.0
804.0,877.0,10998.0,7.0,8.0,8.0,320.0,323.3805307726029,2560.0,2560.0
805.0,922.0,10518.0,7.0,403.0,403.0,16120.0,16131.379254873716,16120.0,16120.0
806.0,926.0,9459.0,7.0,16.0,16.0,256.0,262.308024893387,640.0,640.0
807.0,934.0,10700.0,7.0,97.0,97.0,3880.0,3856.063978652342,10825.2,10825.2
808.0,934.0,10701.0,7.0,10.0,10.0,160.0,147.85472347108907,1684.8,1684.8
809.0,941.0,10591.0,7.0,3.0,3.0,120.0,123.29213499823844,540.0,534.6
810.0,989.0,9944.0,7.0,8.0,8.0,320.0,321.9636167789463,358.40000000000003,358.40000000000003
811.0,989.0,9943.0,7.0,1.0,1.0,16.0,23.18691308317966,69.28,69.28
812.0,995.0,10569.0,7.0,202.0,202.0,6464.0,6486.778279128357,22559.36,22559.36
813.0,995.0,10567.0,7.0,150.0,150.0,3600.0,3695.992196078285,16776.0,16776.0
814.0,995.0,10570.0,7.0,1.0,1.0,40.0,45.17164467821158,104.8,104.8
815.0,995.0,10566.0,7.0,17.0,17.0,272.0,280.12364150105304,1901.28,1901.28
816.0,995.0,10568.0,7.0,6.0,6.0,96.0,95.00834848253317,1010.88,1010.88
817.0,1000.0,10837.0,7.0,21.0,21.0,336.0,341.34072505204267,3538.08,3538.08
818.0,1000.0,10835.0,7.0,20.0,20.0,160.0,158.6201887604434,3369.6,3369.6
819.0,1000.0,10836.0,7.0,150.0,150.0,1200.0,1096.5061749097545,16764.0,16764.0
820.0,1004.0,10557.0,7.0,22.0,22.0,704.0,698.4576773744661,1936.0,1936.0
821.0,1023.0,10335.0,7.0,8.0,8.0,128.0,136.73071385441608,880.1117460317455,880.1117460317455
822.0,1023.0,10336.0,7.0,4.0,4.0,160.0,170.59634636143485,1100.139682539682,1100.139682539682
823.0,1023.0,10334.0,7.0,4.0,4.0,64.0,64.8320553999979,526.08,526.08
824.0,1025.0,10560.0,7.0,85.0,85.0,3400.0,3255.1728931664143,3808.000000000001,3808.000000000001
825.0,1025.0,10559.0,7.0,90.0,90.0,3600.0,3499.339022345713,5400.0,5400.0
826.0,1030.0,10904.0,7.0,4.0,4.0,128.0,139.64108200637884,1442.56,1442.56
827.0,1031.0,11095.0,7.0,1.0,1.0,16.0,-4.980010837444297,129.92,129.92
828.0,1251.0,9693.0,7.0,10.0,10.0,400.0,403.7899120653633,448.00000000000006,448.00000000000006
829.0,1274.0,10711.0,7.0,61.0,61.0,488.0,496.4148982566435,3355.42603174603,3355.42603174603
830.0,1299.0,10003.0,7.0,5.0,5.0,80.0,80.20192624150104,550.0698412698409,550.0698412698409
831.0,1334.0,11103.0,7.0,1.0,1.0,40.0,84.22349585114307,550.0,550.0
832.0,1334.0,11104.0,7.0,2.0,2.0,80.0,79.35738729486502,336.8,336.8
833.0,1338.0,11131.0,7.0,10.0,10.0,160.0,162.06336397944278,499.2000000000001,499.2000000000001
834.0,1338.0,11132.0,7.0,11.0,11.0,440.0,447.7286338115696,827.1999999999998,827.1999999999998
835.0,1355.0,10502.0,7.0,16.0,16.0,512.0,542.9792093037281,5770.24,5770.24
836.0,1361.0,9404.0,7.0,13.0,13.0,520.0,567.6722135346968,3575.453968253966,3575.453968253966
837.0,1363.0,10338.0,7.0,100.0,100.0,4000.0,4008.935747179075,10480.000000000002,10480.000000000002
838.0,1365.0,10454.0,7.0,4.0,4.0,160.0,163.04029987402055,720.0,720.0
839.0,1365.0,10456.0,7.0,3.0,3.0,120.0,121.87522100458182,225.6,225.6
840.0,1378.0,10772.0,7.0,1.0,1.0,40.0,46.88311742792166,44.8,44.8
841.0,1392.0,10433.0,7.0,169.0,169.0,6760.0,6710.124488972,60907.6,60907.6
842.0,1415.0,10675.0,7.0,4.0,4.0,160.0,162.1081976796154,280.0,280.0
843.0,1415.0,10676.0,7.0,4.0,4.0,160.0,163.04029987402055,800.0,800.0
844.0,1484.0,10323.0,7.0,7.0,7.0,112.0,116.55305291978902,1179.36,1179.36
845.0,1485.0,10715.0,7.0,125.0,125.0,1000.0,1054.8728523877105,6875.873015873011,6875.873015873011
846.0,1511.0,10791.0,7.0,57.0,57.0,2280.0,2292.7855919914905,2553.6000000000004,2553.6000000000004
