id_fact_oec_cp,id_razon_social,id_curso_perfil,id_fecha,num_cer,total_horas,total_ganancias,porcentaje_asistencia
10360,845,6670,922,7.0,42.0,1750.0,0.0
10361,1148,7572,922,1.0,6.0,250.0,0.0
10362,1223,7000,922,17.0,102.0,4250.0,0.0
10363,223,6948,926,7.0,42.0,1750.0,0.0
10364,335,6917,926,3.0,18.0,750.0,0.0
10365,419,6969,926,41.0,246.0,10250.0,0.0
10366,559,6442,926,18.0,108.0,4500.0,0.0
10367,573,6882,926,14.0,84.0,3500.0,0.0
10368,574,7982,926,8.0,48.0,2000.0,0.0
10369,666,6952,926,17.0,102.0,4250.0,0.0
10370,709,7525,926,1.0,6.0,250.0,0.0
10371,771,5920,926,14.0,84.0,3500.0,0.0
10372,771,6431,926,2.0,12.0,500.0,0.0
10373,845,6670,926,1.0,6.0,250.0,0.0
10374,857,7016,926,5.0,30.0,1250.0,0.0
10375,1088,6476,926,85.0,510.0,21250.0,0.0
10376,1100,6238,926,1.0,6.0,250.0,0.0
10377,1100,6239,926,1.0,6.0,250.0,0.0
10378,1148,6446,926,28.0,168.0,7000.0,0.0
10379,1192,7636,926,1.0,6.0,250.0,0.0
10380,1418,6936,926,1.0,6.0,250.0,0.0
10381,1418,6937,926,1.0,6.0,250.0,0.0
10382,1742,6861,926,3.0,18.0,750.0,0.0
10383,1742,6862,926,3.0,18.0,750.0,0.0
10384,2086,6935,926,1.0,6.0,250.0,0.0
10385,223,6948,932,2.0,12.0,500.0,0.0
10386,335,6917,932,22.0,132.0,5500.0,0.0
10387,359,6610,932,2.0,12.0,500.0,0.0
10388,372,6883,932,3.0,18.0,750.0,0.0
10389,432,6864,932,26.0,156.0,6500.0,0.0
10390,521,6680,932,1.0,6.0,250.0,0.0
10391,563,7058,932,2.0,12.0,500.0,0.0
10392,563,7059,932,2.0,12.0,500.0,0.0
10393,666,6952,932,4.0,24.0,1000.0,0.0
10394,845,6670,932,5.0,30.0,1250.0,0.0
10395,1050,6258,932,3.0,18.0,750.0,0.0
10396,1050,6259,932,4.0,24.0,1000.0,0.0
10397,1050,6036,932,8.0,48.0,2000.0,0.0
10398,1206,6989,932,1.0,6.0,250.0,0.0
10399,1935,6519,932,15.0,90.0,3750.0,0.0
10400,223,6948,1012,7.0,42.0,1750.0,0.0
10401,315,6986,1012,1.0,6.0,250.0,0.0
10402,559,6442,1012,13.0,78.0,3250.0,0.0
10403,837,7034,1012,39.0,234.0,9750.0,0.0
10404,837,7035,1012,39.0,234.0,9750.0,0.0
10405,845,6670,1012,2.0,12.0,500.0,0.0
10406,1220,7081,1012,1.0,6.0,250.0,0.04424778761061947
10407,1223,7000,1012,9.0,54.0,2250.0,0.0
10408,223,6948,1024,2.0,12.0,500.0,0.0
10409,359,6610,1024,1.0,6.0,250.0,0.0
10410,419,7246,1024,12.0,72.0,3000.0,0.0
10411,419,6969,1024,28.0,168.0,7000.0,0.0
10412,559,6881,1024,2.0,12.0,500.0,0.0
10413,559,6442,1024,29.0,174.0,7250.0,0.0
10414,563,7058,1024,2.0,12.0,500.0,0.0
10415,563,7059,1024,2.0,12.0,500.0,0.0
10416,569,6973,1024,10.0,60.0,2500.0,0.0
10417,573,2161,1024,13.0,1300.0,38194.0,0.0
10418,573,2248,1024,13.0,520.0,1357.1999999999998,0.0
10419,573,6508,1024,13.0,78.0,3250.0,0.0
10420,573,6882,1024,6.0,36.0,1500.0,0.0
10421,666,7335,1024,1.0,6.0,250.0,0.0
10422,666,6952,1024,23.0,138.0,5750.0,0.0
10423,666,7377,1024,1.0,6.0,250.0,0.0
10424,845,6670,1024,3.0,18.0,750.0,0.0
10425,909,7010,1024,31.0,186.0,7750.0,0.0
10426,1088,6476,1024,4.0,24.0,1000.0,0.0
10427,1094,6873,1024,12.0,72.0,3000.0,0.0
10428,1110,6945,1024,11.0,66.0,2750.0,0.0
10429,1206,6989,1024,27.0,162.0,6750.0,0.0
10430,1331,2467,1024,3.0,60.0,313.2,0.0
10431,1331,2468,1024,3.0,60.0,1390.8000000000002,0.0
10432,1331,6421,1024,3.0,18.0,750.0,0.0
10433,1331,6422,1024,3.0,18.0,750.0,0.0
10434,1494,6025,1024,8.0,48.0,2000.0,0.0
10435,1728,6474,1024,7.0,42.0,1750.0,0.0
10436,1935,6519,1024,21.0,126.0,5250.0,0.0
10437,1949,6597,1024,20.0,120.0,5000.0,0.0
10438,1951,6432,1024,1.0,6.0,250.0,0.0
10439,1975,6433,1024,6.0,36.0,1500.0,0.0
10440,1975,6434,1024,6.0,36.0,1500.0,0.0
10441,2050,6712,1024,3.0,18.0,750.0,0.0
10442,2176,6289,1024,2.0,12.0,500.0,0.15910898965791567
10443,223,6948,1048,1.0,6.0,250.0,0.0
10444,419,6969,1048,1.0,6.0,250.0,0.0
10445,432,6864,1048,3.0,18.0,750.0,0.0
10446,555,8070,1048,1.0,6.0,250.0,0.0
10447,573,6882,1048,9.0,54.0,2250.0,0.0
10448,666,6952,1048,4.0,24.0,1000.0,0.0
10449,771,6431,1048,5.0,30.0,1250.0,0.0
10450,909,7010,1048,1.0,6.0,250.0,0.0
10451,1223,7000,1048,8.0,48.0,2000.0,0.0
10452,1935,6519,1048,4.0,24.0,1000.0,0.0
10453,223,6948,1061,4.0,24.0,1000.0,0.0
10454,556,7015,1061,3.0,18.0,750.0,0.0
10455,666,6952,1061,2.0,12.0,500.0,0.0
10456,771,6221,1061,1.0,6.0,250.0,0.0
10457,771,6431,1061,5.0,30.0,1250.0,0.0
10458,1088,6476,1061,1.0,6.0,250.0,0.0
10459,1366,5918,1061,2.0,12.0,500.0,0.0
10460,1418,6936,1061,2.0,12.0,500.0,0.0
10461,1418,6937,1061,2.0,12.0,500.0,0.0
10462,1429,7011,1061,17.0,102.0,4250.0,0.0
10463,223,6948,1093,3.0,18.0,750.0,0.0
10464,419,6969,1093,2.0,12.0,500.0,0.0
10465,559,6442,1093,17.0,102.0,4250.0,0.0
10466,573,2161,1093,15.0,1500.0,44070.0,0.0
10467,573,2248,1093,15.0,600.0,1565.9999999999998,0.0
10468,573,6508,1093,15.0,90.0,3750.0,0.0
10469,573,6882,1093,19.0,114.0,4750.0,0.0
10470,744,6931,1093,17.0,102.0,4250.0,0.0
10471,744,6932,1093,17.0,102.0,4250.0,0.0
10472,845,6670,1093,8.0,48.0,2000.0,0.0
10473,909,7010,1093,19.0,114.0,4750.0,0.0
10474,1110,6945,1093,27.0,162.0,6750.0,0.0
10475,1154,7992,1093,2.0,12.0,500.0,0.0
10476,1154,7808,1093,9.0,54.0,2250.0,0.0
10477,1167,6826,1093,4.0,24.0,1000.0,0.0
10478,1167,6827,1093,4.0,24.0,1000.0,0.0
10479,1206,6989,1093,5.0,30.0,1250.0,0.0
10480,1223,7000,1093,26.0,156.0,6500.0,0.0
10481,1418,6936,1093,10.0,60.0,2500.0,0.0
10482,1418,6937,1093,10.0,60.0,2500.0,0.0
10483,2086,6935,1093,26.0,156.0,6500.0,0.0
10484,2170,5912,1093,1.0,6.0,250.0,0.0
10485,223,6948,1100,5.0,30.0,1250.0,0.0
10486,372,6883,1100,2.0,12.0,500.0,0.0
10487,519,8000,1100,2.0,12.0,500.0,0.0
10488,559,6442,1100,13.0,78.0,3250.0,0.0
10489,573,6882,1100,12.0,72.0,3000.0,0.0
10490,744,8097,1100,11.0,66.0,2750.0,0.0
10491,744,8098,1100,11.0,66.0,2750.0,0.0
10492,837,7034,1100,2.0,12.0,500.0,0.0
10493,837,7035,1100,2.0,12.0,500.0,0.0
10494,1142,6979,1100,9.0,54.0,2250.0,0.0
10495,223,6948,1164,8.0,48.0,2000.0,0.0
10496,556,7015,1164,7.0,42.0,1750.0,0.0
10497,569,6973,1164,7.0,42.0,1750.0,0.0
10498,573,6882,1164,7.0,42.0,1750.0,0.0
10499,837,7034,1164,20.0,120.0,5000.0,0.0
10500,837,7035,1164,20.0,120.0,5000.0,0.0
10501,909,7010,1164,4.0,24.0,1000.0,0.0
10502,1206,6989,1164,2.0,12.0,500.0,0.0
10503,223,6948,1171,38.0,228.0,9500.0,0.0
10504,372,6883,1171,1.0,6.0,250.0,0.0
10505,419,6969,1171,1.0,6.0,250.0,0.0
10506,519,8000,1171,17.0,102.0,4250.0,0.0
10507,519,7999,1171,1.0,6.0,250.0,0.0
10508,519,8102,1171,7.0,42.0,1750.0,0.0
10509,556,7015,1171,1.0,6.0,250.0,0.0
10510,559,6442,1171,5.0,30.0,1250.0,0.0
10511,666,6952,1171,1.0,6.0,250.0,0.0
10512,1087,7864,1171,1.0,6.0,250.0,0.0
10513,1742,6861,1171,1.0,6.0,250.0,0.0
10514,1742,6862,1171,1.0,6.0,250.0,0.0
10515,223,6948,1201,1.0,6.0,250.0,0.0
10516,559,6442,1201,2.0,12.0,500.0,0.0
10517,845,6670,1201,1.0,6.0,250.0,0.0
10518,1192,7855,1201,1.0,6.0,250.0,0.0
10519,1192,6583,1201,3.0,18.0,750.0,0.0
10520,1223,7000,1201,20.0,120.0,5000.0,0.0
10521,1418,6936,1201,1.0,6.0,250.0,0.0
10522,1418,6937,1201,1.0,6.0,250.0,0.0
10523,223,6948,1212,15.0,90.0,3750.0,0.0
10524,335,7091,1212,1.0,6.0,250.0,0.0
10525,359,7926,1212,14.0,84.0,3500.0,0.0
10526,419,7531,1212,1.0,6.0,250.0,0.0
10527,419,7245,1212,1.0,6.0,250.0,0.0
10528,419,6971,1212,2.0,12.0,500.0,0.0
10529,419,6969,1212,10.0,60.0,2500.0,0.0
10530,432,6864,1212,1.0,6.0,250.0,0.0
10531,556,7015,1212,11.0,66.0,2750.0,0.0
10532,559,6442,1212,2.0,12.0,500.0,0.0
10533,563,7058,1212,3.0,18.0,750.0,0.0
10534,563,7059,1212,3.0,18.0,750.0,0.0
10535,569,6973,1212,27.0,162.0,6750.0,0.0
10536,573,6882,1212,37.0,222.0,9250.0,0.0
10537,666,6952,1212,6.0,36.0,1500.0,0.0
10538,666,7377,1212,7.0,42.0,1750.0,0.0
10539,771,6431,1212,16.0,96.0,4000.0,0.0
10540,830,6949,1212,6.0,36.0,1500.0,0.0
10541,845,6670,1212,8.0,48.0,2000.0,0.0
10542,909,7010,1212,7.0,42.0,1750.0,0.0
10543,1148,6446,1212,10.0,60.0,2500.0,0.0
10544,1162,6268,1212,9.0,54.0,2250.0,0.0
10545,1206,6989,1212,14.0,84.0,3500.0,0.0
10546,1418,6936,1212,2.0,12.0,500.0,0.0
10547,1418,6937,1212,2.0,12.0,500.0,0.0
10548,1429,7011,1212,5.0,30.0,1250.0,0.0
10549,1728,6474,1212,15.0,90.0,3750.0,0.0
10550,1742,6861,1212,2.0,12.0,500.0,0.0
10551,1742,6862,1212,2.0,12.0,500.0,0.0
10552,223,6948,1217,1.0,6.0,250.0,0.0
10553,430,7945,1217,1.0,6.0,250.0,0.0
10554,430,8144,1217,1.0,6.0,250.0,0.0
10555,837,7034,1217,1.0,6.0,250.0,0.0
10556,837,7035,1217,1.0,6.0,250.0,0.0
10557,845,6670,1217,11.0,66.0,2750.0,0.0
10558,1192,7636,1217,1.0,6.0,250.0,0.0
10559,1223,7000,1217,17.0,102.0,4250.0,0.0
10560,223,6948,1222,10.0,60.0,2500.0,0.0
10561,573,6882,1222,10.0,60.0,2500.0,0.0
10562,666,6952,1222,8.0,48.0,2000.0,0.0
10563,837,7034,1222,1.0,6.0,250.0,0.0
10564,837,7035,1222,1.0,6.0,250.0,0.0
10565,1154,7423,1222,28.0,168.0,7000.0,0.0
10566,2086,6935,1222,32.0,192.0,8000.0,0.0
10567,223,6948,1223,1.0,6.0,250.0,0.0
10568,419,6969,1223,1.0,6.0,250.0,0.0
10569,573,6882,1223,20.0,120.0,5000.0,0.0
10570,837,7034,1223,3.0,18.0,750.0,0.0
10571,837,7035,1223,3.0,18.0,750.0,0.0
10572,1418,6936,1223,2.0,12.0,500.0,0.0
10573,1418,6937,1223,2.0,12.0,500.0,0.0
10574,1935,6519,1223,9.0,54.0,2250.0,0.0
10575,223,6948,1227,4.0,24.0,1000.0,0.0
10576,419,6969,1227,19.0,114.0,4750.0,0.0
10577,432,6864,1227,18.0,108.0,4500.0,0.0
10578,559,6881,1227,8.0,48.0,2000.0,0.0
10579,559,6442,1227,9.0,54.0,2250.0,0.0
10580,563,7058,1227,31.0,186.0,7750.0,0.0
10581,563,7059,1227,31.0,186.0,7750.0,0.0
10582,678,6299,1227,1.0,6.0,250.0,0.0
10583,709,6205,1227,1.0,6.0,250.0,0.0
10584,857,7004,1227,1.0,6.0,250.0,0.0
10585,948,6953,1227,18.0,108.0,4500.0,0.0
10586,1188,6189,1227,2.0,12.0,500.0,0.0
10587,1206,6989,1227,4.0,24.0,1000.0,0.0
10588,1429,7011,1227,10.0,60.0,2500.0,0.0
10589,1728,6474,1227,3.0,18.0,750.0,0.0
10590,1935,6519,1227,1.0,6.0,250.0,0.0
10591,223,6948,1247,12.0,72.0,3000.0,0.0
10592,314,6451,1247,6.0,36.0,1500.0,0.0
10593,372,6883,1247,1.0,6.0,250.0,0.0
10594,563,7058,1247,23.0,138.0,5750.0,0.0
10595,563,7059,1247,23.0,138.0,5750.0,0.0
10596,573,6882,1247,3.0,18.0,750.0,0.0
10597,574,7946,1247,1.0,6.0,250.0,0.0
10598,666,6952,1247,4.0,24.0,1000.0,0.0
10599,771,6221,1247,14.0,84.0,3500.0,0.0
10600,837,7034,1247,1.0,6.0,250.0,0.0
10601,837,7035,1247,1.0,6.0,250.0,0.0
10602,840,6711,1247,39.0,234.0,9750.0,0.0
10603,845,6670,1247,28.0,168.0,7000.0,0.0
10604,857,7016,1247,6.0,36.0,1500.0,0.0
10605,909,7010,1247,1.0,6.0,250.0,0.0
10606,1088,6476,1247,5.0,30.0,1250.0,0.0
10607,1220,7618,1247,1.0,6.0,250.0,0.04424778761061947
10608,1366,5918,1247,2.0,12.0,500.0,0.0
10609,1418,6936,1247,2.0,12.0,500.0,0.0
10610,1418,6937,1247,2.0,12.0,500.0,0.0
10611,1616,6944,1247,13.0,78.0,3250.0,0.0
10612,1935,6519,1247,2.0,12.0,500.0,0.0
10613,223,6948,1253,2.0,12.0,500.0,0.0
10614,314,6451,1253,1.0,6.0,250.0,0.0
10615,430,6672,1253,1.0,6.0,250.0,0.0
10616,509,6922,1253,1.0,6.0,250.0,0.0
10617,556,7015,1253,2.0,12.0,500.0,0.0
10618,666,6952,1253,2.0,12.0,500.0,0.0
10619,840,6711,1253,34.0,204.0,8500.0,0.0
10620,845,6670,1253,4.0,24.0,1000.0,0.0
10621,1193,6520,1253,1.0,6.0,250.0,0.0
10622,1418,6936,1253,1.0,6.0,250.0,0.0
10623,1418,6937,1253,1.0,6.0,250.0,0.0
10624,1935,6519,1253,5.0,30.0,1250.0,0.0
10625,1949,6597,1253,1.0,6.0,250.0,0.0
10626,223,6948,1304,1.0,6.0,250.0,0.0
10627,335,7818,1304,5.0,30.0,1250.0,0.0
10628,335,7816,1304,2.0,12.0,500.0,0.0
10629,432,6864,1304,18.0,108.0,4500.0,0.0
10630,442,6843,1304,1.0,6.0,250.0,0.0
10631,563,7207,1304,1.0,6.0,250.0,0.0
10632,563,7208,1304,1.0,6.0,250.0,0.0
10633,563,7058,1304,3.0,18.0,750.0,0.0
10634,563,7059,1304,3.0,18.0,750.0,0.0
10635,771,6431,1304,1.0,6.0,250.0,0.0
10636,1088,6055,1304,1.0,6.0,250.0,0.0
10637,1110,6945,1304,1.0,6.0,250.0,0.0
10638,1120,6459,1304,8.0,48.0,2000.0,0.0
10639,1206,6989,1304,2.0,12.0,500.0,0.0
10640,1418,6936,1304,1.0,6.0,250.0,0.0
10641,1418,6937,1304,1.0,6.0,250.0,0.0
10642,1494,6025,1304,1.0,6.0,250.0,0.0
10643,1742,6861,1304,5.0,30.0,1250.0,0.0
10644,1742,6862,1304,5.0,30.0,1250.0,0.0
10645,1933,7049,1304,14.0,84.0,3500.0,0.0
10646,1935,6519,1304,20.0,120.0,5000.0,0.0
10647,1949,6597,1304,2.0,12.0,500.0,0.0
10648,223,6948,1330,1.0,6.0,250.0,0.0
10649,315,6986,1330,8.0,48.0,2000.0,0.0
10650,419,6969,1330,38.0,228.0,9500.0,0.0
10651,430,7966,1330,1.0,6.0,250.0,0.0
10652,519,8000,1330,4.0,24.0,1000.0,0.0
10653,559,6442,1330,2.0,12.0,500.0,0.0
10654,573,6882,1330,31.0,186.0,7750.0,0.0
10655,666,6952,1330,8.0,48.0,2000.0,0.0
10656,771,6431,1330,18.0,108.0,4500.0,0.0
10657,837,7034,1330,4.0,24.0,1000.0,0.0
10658,837,7035,1330,4.0,24.0,1000.0,0.0
10659,845,6670,1330,9.0,54.0,2250.0,0.0
10660,909,7010,1330,1.0,6.0,250.0,0.0
10661,1148,6446,1330,34.0,204.0,8500.0,0.0
10662,1220,6600,1330,1.0,6.0,250.0,0.04424778761061947
10663,1331,5982,1330,23.0,138.0,5750.0,0.0
10664,1331,5983,1330,23.0,138.0,5750.0,0.0
10665,1418,6936,1330,6.0,36.0,1500.0,0.0
10666,1418,6937,1330,6.0,36.0,1500.0,0.0
10667,1742,6861,1330,10.0,60.0,2500.0,0.0
10668,1742,6862,1330,10.0,60.0,2500.0,0.0
10669,1933,7049,1330,29.0,174.0,7250.0,0.0
10670,1935,6519,1330,1.0,6.0,250.0,0.0
10671,1975,6433,1330,4.0,24.0,1000.0,0.0
10672,1975,6434,1330,4.0,24.0,1000.0,0.0
10673,223,6948,1337,22.0,132.0,5500.0,0.0
10674,335,5914,1337,1.0,6.0,250.0,0.0
10675,335,6917,1337,3.0,18.0,750.0,0.0
10676,372,6883,1337,1.0,6.0,250.0,0.0
10677,419,6969,1337,21.0,126.0,5250.0,0.0
10678,559,6442,1337,10.0,60.0,2500.0,0.0
10679,563,7058,1337,18.0,108.0,4500.0,0.0
10680,563,7059,1337,18.0,108.0,4500.0,0.0
10681,771,5920,1337,4.0,24.0,1000.0,0.0
10682,837,7034,1337,3.0,18.0,750.0,0.0
10683,837,7035,1337,3.0,18.0,750.0,0.0
10684,1142,6979,1337,9.0,54.0,2250.0,0.0
10685,1206,6989,1337,10.0,60.0,2500.0,0.0
10686,1742,6861,1337,1.0,6.0,250.0,0.0
10687,1742,6862,1337,1.0,6.0,250.0,0.0
10688,1935,6519,1337,1.0,6.0,250.0,0.0
10689,2170,6247,1337,1.0,6.0,250.0,0.0
10690,2174,8110,1337,1.0,6.0,250.0,0.0
10691,223,6948,1355,3.0,18.0,750.0,0.0
10692,359,6610,1355,12.0,72.0,3000.0,0.0
10693,372,6883,1355,2.0,12.0,500.0,0.0
10694,430,7945,1355,34.0,204.0,8500.0,0.0
10695,432,6864,1355,14.0,84.0,3500.0,0.0
10696,555,7053,1355,1.0,6.0,250.0,0.0
10697,559,6442,1355,30.0,180.0,7500.0,0.0
10698,573,6882,1355,57.0,342.0,14250.0,0.0
10699,666,6952,1355,1.0,6.0,250.0,0.0
10700,845,6670,1355,23.0,138.0,5750.0,0.0
10701,1223,7000,1355,17.0,102.0,4250.0,0.0
10702,1418,6936,1355,1.0,6.0,250.0,0.0
10703,1418,6937,1355,1.0,6.0,250.0,0.0
10704,1726,6052,1355,21.0,126.0,5250.0,0.0
10705,1728,6474,1355,59.0,354.0,14750.0,0.0
10706,2086,6935,1355,18.0,108.0,4500.0,0.0
10707,223,6948,1366,6.0,36.0,1500.0,0.0
10708,314,6451,1366,8.0,48.0,2000.0,0.0
10709,419,6971,1366,9.0,54.0,2250.0,0.0
10710,419,6969,1366,41.0,246.0,10250.0,0.0
10711,432,6864,1366,18.0,108.0,4500.0,0.0
10712,509,6922,1366,20.0,120.0,5000.0,0.0
10713,521,6680,1366,4.0,24.0,1000.0,0.0
10714,559,6442,1366,5.0,30.0,1250.0,0.0
10715,563,6855,1366,1.0,6.0,250.0,0.0
10716,563,6856,1366,1.0,6.0,250.0,0.0
10717,563,7058,1366,10.0,60.0,2500.0,0.0
10718,563,7059,1366,10.0,60.0,2500.0,0.0
10719,573,6882,1366,38.0,228.0,9500.0,0.0
10720,666,6952,1366,7.0,42.0,1750.0,0.0
10721,771,5920,1366,2.0,12.0,500.0,0.0
10722,771,6431,1366,36.0,216.0,9000.0,0.0
10723,830,6949,1366,3.0,18.0,750.0,0.0
10724,845,6670,1366,22.0,132.0,5500.0,0.0
10725,864,6951,1366,33.0,198.0,8250.0,0.0
10726,1110,6945,1366,24.0,144.0,6000.0,0.0
10727,1142,6979,1366,10.0,60.0,2500.0,0.0
10728,1162,6268,1366,32.0,192.0,8000.0,0.0
10729,1206,6989,1366,5.0,30.0,1250.0,0.0
10730,1220,6993,1366,7.0,42.0,1750.0,0.30973451327433627
10731,1223,7000,1366,1.0,6.0,250.0,0.0
10732,1331,7511,1366,7.0,42.0,1750.0,0.0
10733,1331,7512,1366,7.0,42.0,1750.0,0.0
10734,1331,2467,1366,5.0,100.0,522.0,0.0
10735,1331,2468,1366,5.0,100.0,2318.0,0.0
10736,1331,6421,1366,5.0,30.0,1250.0,0.0
10737,1331,6422,1366,5.0,30.0,1250.0,0.0
10738,1418,6936,1366,8.0,48.0,2000.0,0.0
10739,1418,6937,1366,8.0,48.0,2000.0,0.0
10740,1555,5919,1366,27.0,162.0,6750.0,0.0
10741,1728,6474,1366,61.0,366.0,15250.0,0.0
10742,1742,6861,1366,7.0,42.0,1750.0,0.0
10743,1742,6862,1366,7.0,42.0,1750.0,0.0
10744,1933,7049,1366,28.0,168.0,7000.0,0.0
10745,1935,6519,1366,6.0,36.0,1500.0,0.0
10746,1975,6433,1366,2.0,12.0,500.0,0.0
10747,1975,6434,1366,2.0,12.0,500.0,0.0
10748,2050,6712,1366,2.0,12.0,500.0,0.0
10749,223,6948,1372,14.0,84.0,3500.0,0.0
10750,519,6073,1372,1.0,6.0,250.0,0.0
10751,555,8101,1372,1.0,6.0,250.0,0.0
10752,1176,8116,1372,4.0,24.0,1000.0,0.0
10753,1223,7000,1372,21.0,126.0,5250.0,0.0
10754,223,6948,1404,32.0,192.0,8000.0,0.0
10755,314,6451,1404,12.0,72.0,3000.0,0.0
10756,372,6883,1404,10.0,60.0,2500.0,0.0
10757,419,6969,1404,17.0,102.0,4250.0,0.0
10758,556,7015,1404,9.0,54.0,2250.0,0.0
10759,559,6442,1404,19.0,114.0,4750.0,0.0
10760,573,6882,1404,16.0,96.0,4000.0,0.0
10761,666,6952,1404,4.0,24.0,1000.0,0.0
10762,1148,6446,1404,7.0,42.0,1750.0,0.0
10763,1331,5982,1404,13.0,78.0,3250.0,0.0
10764,1331,5983,1404,13.0,78.0,3250.0,0.0
10765,1331,2467,1404,4.0,80.0,417.59999999999997,0.0
10766,1331,2468,1404,4.0,80.0,1854.4,0.0
10767,1331,6421,1404,4.0,24.0,1000.0,0.0
10768,1331,6422,1404,4.0,24.0,1000.0,0.0
10769,1555,5919,1404,4.0,24.0,1000.0,0.0
10770,1695,6061,1404,2.0,12.0,500.0,0.0
10771,1695,6062,1404,2.0,12.0,500.0,0.0
10772,1734,8119,1404,1.0,6.0,250.0,0.0
10773,1734,8118,1404,1.0,6.0,250.0,0.0
10774,1734,8120,1404,1.0,6.0,250.0,0.0
10775,1742,6861,1404,7.0,42.0,1750.0,0.0
10776,1742,6862,1404,7.0,42.0,1750.0,0.0
10777,1933,7049,1404,27.0,162.0,6750.0,0.0
10778,1935,6519,1404,10.0,60.0,2500.0,0.0
10779,1975,6433,1404,2.0,12.0,500.0,0.0
10780,1975,6434,1404,2.0,12.0,500.0,0.0
10781,223,6948,1438,1.0,6.0,250.0,0.0
10782,314,6451,1438,32.0,192.0,8000.0,0.0
10783,430,7945,1438,4.0,24.0,1000.0,0.0
10784,573,6882,1438,14.0,84.0,3500.0,0.0
10785,666,6952,1438,7.0,42.0,1750.0,0.0
10786,837,7034,1438,8.0,48.0,2000.0,0.0
10787,837,7035,1438,8.0,48.0,2000.0,0.0
10788,1094,6018,1438,9.0,54.0,2250.0,0.0
10789,1148,6446,1438,16.0,96.0,4000.0,0.0
10790,223,6948,1439,30.0,180.0,7500.0,0.0
10791,419,6969,1439,2.0,12.0,500.0,0.0
10792,430,6672,1439,19.0,114.0,4750.0,0.0
10793,432,6864,1439,13.0,78.0,3250.0,0.0
10794,509,6922,1439,44.0,264.0,11000.0,0.0
10795,556,7015,1439,8.0,48.0,2000.0,0.0
10796,559,6442,1439,101.0,606.0,25250.0,0.0
10797,569,6973,1439,68.0,408.0,17000.0,0.0
10798,573,6882,1439,27.0,162.0,6750.0,0.0
10799,709,6205,1439,2.0,12.0,500.0,0.0
10800,837,7034,1439,3.0,18.0,750.0,0.0
10801,837,7035,1439,3.0,18.0,750.0,0.0
10802,909,7557,1439,1.0,6.0,250.0,0.0
10803,909,7010,1439,31.0,186.0,7750.0,0.0
10804,1206,6989,1439,17.0,102.0,4250.0,0.0
10805,1331,2467,1439,4.0,80.0,417.59999999999997,0.0
10806,1331,2468,1439,4.0,80.0,1854.4,0.0
10807,1331,6421,1439,4.0,24.0,1000.0,0.0
10808,1331,6422,1439,4.0,24.0,1000.0,0.0
10809,1418,6936,1439,1.0,6.0,250.0,0.0
10810,1418,6937,1439,1.0,6.0,250.0,0.0
10811,1556,5998,1439,3.0,18.0,750.0,0.0
10812,1728,6474,1439,17.0,102.0,4250.0,0.0
10813,1933,7049,1439,1.0,6.0,250.0,0.0
10814,1935,6519,1439,18.0,108.0,4500.0,0.0
10815,2050,6712,1439,75.0,450.0,18750.0,0.0
10816,2170,6247,1439,1.0,6.0,250.0,0.0
10817,223,6948,1444,16.0,96.0,4000.0,0.0
10818,556,7015,1444,1.0,6.0,250.0,0.0
10819,559,6442,1444,18.0,108.0,4500.0,0.0
10820,569,6973,1444,14.0,84.0,3500.0,0.0
10821,1192,7636,1444,1.0,6.0,250.0,0.0
10822,1223,7000,1444,83.0,498.0,20750.0,0.0
10823,1418,6936,1444,17.0,102.0,4250.0,0.0
10824,1418,6937,1444,17.0,102.0,4250.0,0.0
10825,223,6948,1445,12.0,72.0,3000.0,0.0
10826,314,6451,1445,9.0,54.0,2250.0,0.0
10827,359,6610,1445,1.0,6.0,250.0,0.0
10828,419,6969,1445,1.0,6.0,250.0,0.0
10829,492,6934,1445,2.0,12.0,500.0,0.0
10830,509,6922,1445,24.0,144.0,6000.0,0.0
10831,556,7015,1445,3.0,18.0,750.0,0.0
10832,563,7058,1445,9.0,54.0,2250.0,0.0
10833,563,7059,1445,9.0,54.0,2250.0,0.0
10834,573,6882,1445,3.0,18.0,750.0,0.0
10835,771,6431,1445,1.0,6.0,250.0,0.0
10836,837,7034,1445,17.0,102.0,4250.0,0.0
10837,837,7035,1445,17.0,102.0,4250.0,0.0
10838,1088,7122,1445,11.0,66.0,2750.0,0.0
10839,1331,6674,1445,1.0,6.0,250.0,0.0
10840,1331,6675,1445,1.0,6.0,250.0,0.0
10841,1331,5982,1445,4.0,24.0,1000.0,0.0
10842,1331,5983,1445,4.0,24.0,1000.0,0.0
10843,223,6948,1458,7.0,42.0,1750.0,0.0
10844,335,6917,1458,12.0,72.0,3000.0,0.0
10845,419,6969,1458,2.0,12.0,500.0,0.0
10846,559,6442,1458,4.0,24.0,1000.0,0.0
10847,666,6952,1458,13.0,78.0,3250.0,0.0
10848,837,7034,1458,1.0,6.0,250.0,0.0
10849,837,7035,1458,1.0,6.0,250.0,0.0
10850,1154,7423,1458,16.0,96.0,4000.0,0.0
10851,2086,6935,1458,6.0,36.0,1500.0,0.0
10852,223,6948,1517,2.0,12.0,500.0,0.0
10853,569,6973,1517,2.0,12.0,500.0,0.0
10854,666,6952,1517,6.0,36.0,1500.0,0.0
10855,666,7377,1517,1.0,6.0,250.0,0.0
10856,1154,7423,1517,42.0,252.0,10500.0,0.0
