id_fact_oec_rs,id_razon_social,id_fecha,volumen_cer,volumen_horas,volumen_ganancias,volumen_porcentaje_asistencia,total_perfiles
6829,315,922,1.0,6.0,250.0,0.0,1
6830,315,946,2.0,12.0,500.0,0.0,1
6831,315,947,1.0,6.0,250.0,0.0,1
6832,315,985,1.0,6.0,250.0,0.0,1
6833,315,991,9.0,54.0,2250.0,0.0,2
6834,315,997,2.0,12.0,500.0,0.0,1
6835,315,1012,1.0,6.0,250.0,0.0,1
6836,315,1077,1.0,6.0,250.0,0.0,1
6837,315,1084,13.0,78.0,3250.0,0.0,1
6838,315,1150,1.0,6.0,250.0,0.0,1
6839,315,1176,1.0,6.0,250.0,0.0,1
6840,315,1194,7.0,42.0,1750.0,0.0,1
6841,315,1204,1.0,6.0,250.0,0.0,1
6842,315,1277,30.0,180.0,7500.0,0.0,1
6843,315,1278,2.0,12.0,500.0,0.0,1
6844,315,1298,1.0,6.0,250.0,0.0,1
6845,315,1325,3.0,18.0,750.0,0.0,1
6846,315,1330,8.0,48.0,2000.0,0.0,1
6847,315,1354,16.0,96.0,4000.0,0.0,1
6848,315,1392,34.0,204.0,8500.0,0.0,1
6849,315,1423,3.0,18.0,750.0,0.0,1
6850,315,1500,1.0,6.0,250.0,0.0,1
6851,315,1506,1.0,6.0,250.0,0.0,1
6852,315,1531,2.0,12.0,500.0,0.0,1
6853,315,1543,11.0,66.0,2750.0,0.0,1
6854,315,1549,1.0,6.0,250.0,0.0,1
6855,315,1567,1.0,6.0,250.0,0.0,1
6856,315,1573,14.0,84.0,3500.0,0.0,1
6857,315,1579,1.0,6.0,250.0,0.0,1
6858,315,1584,49.0,294.0,12250.0,0.0,1
6859,315,1594,3.0,18.0,750.0,0.0,1
6860,315,1614,5.0,30.0,1250.0,0.0,1
6861,315,1631,1.0,6.0,250.0,0.0,1
6862,315,1654,3.0,18.0,750.0,0.0,1
6863,315,1681,21.0,126.0,5250.0,0.0,1
6864,315,1707,4.0,24.0,1000.0,0.0,1
6865,315,1751,21.0,126.0,5250.0,0.0,1
6866,315,1780,22.0,132.0,5500.0,0.0,1
6867,315,1786,1.0,6.0,250.0,0.0,1
6868,315,1797,11.0,66.0,2750.0,0.0,1
6869,315,1803,18.0,108.0,4500.0,0.0,1
6870,315,1822,10.0,60.0,2500.0,0.0,1
6871,315,1858,22.0,132.0,5500.0,0.0,1
6872,315,1909,2.0,12.0,500.0,0.0,1
6873,315,1989,2.0,12.0,500.0,0.0,1
6874,315,1990,10.0,60.0,2500.0,0.0,1
6875,315,2011,1.0,6.0,250.0,0.0,1
6876,315,2019,3.0,18.0,750.0,0.0,1
6877,315,2081,2.0,12.0,500.0,0.0,1
6878,315,2120,2.0,12.0,500.0,0.0,1
6879,331,349,3.0,18.0,750.0,0.0,1
6880,331,462,6.0,36.0,1500.0,0.0,1
6881,331,603,1.0,6.0,250.0,0.0,1
6882,331,727,1.0,6.0,250.0,0.0,1
6883,331,732,4.0,24.0,1000.0,0.0,1
6884,331,806,14.0,84.0,3500.0,0.0,1
6885,331,824,10.0,60.0,2500.0,0.0,1
6886,331,879,2.0,12.0,500.0,0.0,1
6887,331,935,2.0,12.0,500.0,0.0,1
6888,331,954,1.0,6.0,250.0,0.0,1
6889,331,1122,11.0,66.0,2750.0,0.0,1
6890,331,1174,2.0,12.0,500.0,0.0,1
6891,331,1220,4.0,24.0,1000.0,0.0,1
6892,331,1262,7.0,42.0,1750.0,0.0,1
6893,331,1281,5.0,30.0,1250.0,0.0,1
6894,331,1333,21.0,126.0,5250.0,0.0,1
6895,331,1426,11.0,66.0,2750.0,0.0,1
6896,331,1571,4.0,24.0,1000.0,0.0,1
6897,331,1920,1.0,6.0,250.0,0.0,1
6898,335,8,1.0,6.0,250.0,0.0,1
6899,335,14,1.0,6.0,250.0,0.0,1
6900,335,37,2.0,12.0,500.0,0.0,1
6901,335,43,1.0,6.0,250.0,0.0,1
6902,335,58,91.0,546.0,22750.0,0.0,2
6903,335,63,1.0,6.0,250.0,0.0,1
6904,335,107,10.0,60.0,2500.0,0.0,5
6905,335,120,1.0,6.0,250.0,0.0,1
6906,335,121,3.0,18.0,750.0,0.0,1
6907,335,126,20.0,120.0,5000.0,0.0,2
6908,335,158,1.0,6.0,250.0,0.0,1
6909,335,159,1.0,6.0,250.0,0.0,1
6910,335,166,1.0,6.0,250.0,0.0,1
6911,335,170,1.0,6.0,250.0,0.0,1
6912,335,180,5.0,30.0,1250.0,0.0,1
6913,335,192,6.0,36.0,1500.0,0.0,2
6914,335,195,5.0,30.0,1250.0,0.0,2
6915,335,207,1.0,6.0,250.0,0.0,1
6916,335,212,2.0,12.0,500.0,0.0,2
6917,335,215,1.0,6.0,250.0,0.0,1
6918,335,218,2.0,12.0,500.0,0.0,1
6919,335,227,1.0,6.0,250.0,0.0,1
6920,335,265,17.0,102.0,4250.0,0.0,2
6921,335,267,1.0,6.0,250.0,0.0,1
6922,335,278,4.0,24.0,1000.0,0.0,1
6923,335,289,3.0,18.0,750.0,0.0,1
6924,335,340,2.0,12.0,500.0,0.0,1
6925,335,352,11.0,66.0,2750.0,0.0,1
6926,335,359,34.0,204.0,8500.0,0.0,1
6927,335,372,2.0,12.0,500.0,0.0,2
6928,335,403,2.0,12.0,500.0,0.0,2
6929,335,411,2.0,12.0,500.0,0.0,2
6930,335,439,21.0,126.0,5250.0,0.0,1
6931,335,440,1.0,6.0,250.0,0.0,1
6932,335,445,24.0,144.0,6000.0,0.0,1
6933,335,453,1.0,6.0,250.0,0.0,1
6934,335,461,1.0,6.0,250.0,0.0,1
6935,335,468,4.0,24.0,1000.0,0.0,1
6936,335,471,1.0,6.0,250.0,0.0,1
6937,335,476,2.0,12.0,500.0,0.0,2
6938,335,485,3.0,18.0,750.0,0.0,1
6939,335,497,2.0,12.0,500.0,0.0,1
6940,335,502,1.0,6.0,250.0,0.0,1
6941,335,508,2.0,12.0,500.0,0.0,2
6942,335,514,2.0,12.0,500.0,0.0,1
6943,335,534,15.0,90.0,3750.0,0.0,3
6944,335,535,5.0,30.0,1250.0,0.0,1
6945,335,546,1.0,6.0,250.0,0.0,1
6946,335,548,3.0,18.0,750.0,0.0,1
6947,335,552,3.0,18.0,750.0,0.0,1
6948,335,566,3.0,18.0,750.0,0.0,1
6949,335,568,1.0,6.0,250.0,0.0,1
6950,335,579,1.0,6.0,250.0,0.0,1
6951,335,584,2.0,12.0,500.0,0.0,1
6952,335,585,2.0,12.0,500.0,0.0,1
6953,335,600,4.0,24.0,1000.0,0.0,1
6954,335,604,1.0,6.0,250.0,0.0,1
6955,335,606,4.0,24.0,1000.0,0.0,3
6956,335,611,1.0,6.0,250.0,0.0,1
6957,335,617,2.0,12.0,500.0,0.0,2
6958,335,620,2.0,12.0,500.0,0.0,1
6959,335,636,4.0,24.0,1000.0,0.0,1
6960,335,648,2.0,12.0,500.0,0.0,1
6961,335,672,1.0,6.0,250.0,0.0,1
6962,335,678,3.0,18.0,750.0,0.0,2
6963,335,689,6.0,36.0,1500.0,0.0,3
6964,335,706,6.0,36.0,1500.0,0.0,2
6965,335,741,1.0,6.0,250.0,0.0,1
6966,335,748,1.0,6.0,250.0,0.0,1
6967,335,762,9.0,54.0,2250.0,0.0,1
6968,335,769,1.0,6.0,250.0,0.0,1
6969,335,774,1.0,6.0,250.0,0.0,1
6970,335,780,1.0,6.0,250.0,0.0,1
6971,335,781,1.0,6.0,250.0,0.0,1
6972,335,806,3.0,18.0,750.0,0.0,2
6973,335,810,1.0,6.0,250.0,0.0,1
6974,335,811,2.0,12.0,500.0,0.0,2
6975,335,834,7.0,42.0,1750.0,0.0,1
6976,335,840,1.0,6.0,250.0,0.0,1
6977,335,847,1.0,6.0,250.0,0.0,1
6978,335,852,1.0,6.0,250.0,0.0,1
6979,335,855,1.0,6.0,250.0,0.0,1
6980,335,865,1.0,6.0,250.0,0.0,1
6981,335,871,1.0,6.0,250.0,0.0,1
6982,335,894,8.0,48.0,2000.0,0.0,1
6983,335,897,1.0,6.0,250.0,0.0,1
6984,335,899,1.0,6.0,250.0,0.0,1
6985,335,913,1.0,6.0,250.0,0.0,1
6986,335,917,1.0,6.0,250.0,0.0,1
6987,335,926,3.0,18.0,750.0,0.0,1
6988,335,932,22.0,132.0,5500.0,0.0,1
6989,335,942,3.0,18.0,750.0,0.0,2
6990,335,946,1.0,6.0,250.0,0.0,1
6991,335,948,1.0,6.0,250.0,0.0,1
6992,335,951,5.0,30.0,1250.0,0.0,2
6993,335,958,4.0,24.0,1000.0,0.0,1
6994,335,964,2.0,12.0,500.0,0.0,1
6995,335,970,1.0,6.0,250.0,0.0,1
6996,335,975,1.0,6.0,250.0,0.0,1
6997,335,992,2.0,12.0,500.0,0.0,2
6998,335,997,9.0,54.0,2250.0,0.0,1
6999,335,1003,11.0,66.0,2750.0,0.0,1
7000,335,1020,1.0,6.0,250.0,0.0,1
7001,335,1025,1.0,6.0,250.0,0.0,1
7002,335,1032,2.0,12.0,500.0,0.0,2
7003,335,1038,2.0,12.0,500.0,0.0,1
7004,335,1039,3.0,18.0,750.0,0.0,3
7005,335,1042,1.0,6.0,250.0,0.0,1
7006,335,1044,4.0,24.0,1000.0,0.0,2
7007,335,1067,36.0,216.0,9000.0,0.0,1
7008,335,1086,1.0,6.0,250.0,0.0,1
7009,335,1095,8.0,48.0,2000.0,0.0,5
7010,335,1108,2.0,12.0,500.0,0.0,2
7011,335,1113,1.0,6.0,250.0,0.0,1
7012,335,1115,2.0,12.0,500.0,0.0,1
7013,335,1119,5.0,30.0,1250.0,0.0,1
7014,335,1120,1.0,6.0,250.0,0.0,1
7015,335,1138,4.0,24.0,1000.0,0.0,3
7016,335,1149,7.0,42.0,1750.0,0.0,5
7017,335,1158,1.0,6.0,250.0,0.0,1
7018,335,1165,1.0,6.0,250.0,0.0,1
7019,335,1172,1.0,6.0,250.0,0.0,1
7020,335,1173,3.0,18.0,750.0,0.0,1
7021,335,1177,1.0,6.0,250.0,0.0,1
7022,335,1182,9.0,54.0,2250.0,0.0,1
7023,335,1184,1.0,6.0,250.0,0.0,1
7024,335,1203,1.0,6.0,250.0,0.0,1
7025,335,1210,1.0,6.0,250.0,0.0,1
7026,335,1212,1.0,6.0,250.0,0.0,1
7027,335,1246,27.0,162.0,6750.0,0.0,1
7028,335,1255,1.0,6.0,250.0,0.0,1
7029,335,1259,1.0,6.0,250.0,0.0,1
7030,335,1273,6.0,36.0,1500.0,0.0,1
7031,335,1277,1.0,6.0,250.0,0.0,1
7032,335,1283,24.0,144.0,6000.0,0.0,3
7033,335,1288,1.0,6.0,250.0,0.0,1
7034,335,1298,12.0,72.0,3000.0,0.0,3
7035,335,1304,7.0,42.0,1750.0,0.0,2
7036,335,1319,7.0,42.0,1750.0,0.0,3
7037,335,1337,4.0,24.0,1000.0,0.0,2
7038,335,1358,3.0,18.0,750.0,0.0,2
7039,335,1373,4.0,24.0,1000.0,0.0,1
7040,335,1387,3.0,18.0,750.0,0.0,2
7041,335,1392,1.0,6.0,250.0,0.0,1
7042,335,1398,1.0,6.0,250.0,0.0,1
7043,335,1405,7.0,42.0,1750.0,0.0,2
7044,335,1414,1.0,6.0,250.0,0.0,1
7045,335,1418,1.0,6.0,250.0,0.0,1
7046,335,1423,8.0,48.0,2000.0,0.0,2
7047,335,1426,2.0,12.0,500.0,0.0,1
7048,335,1436,1.0,6.0,250.0,0.0,1
7049,335,1446,3.0,18.0,750.0,0.0,2
7050,335,1447,4.0,24.0,1000.0,0.0,1
7051,335,1458,12.0,72.0,3000.0,0.0,1
7052,335,1460,1.0,6.0,250.0,0.0,1
7053,335,1464,3.0,18.0,750.0,0.0,2
7054,335,1470,28.0,168.0,7000.0,0.0,1
7055,335,1482,1.0,6.0,250.0,0.0,1
7056,335,1484,4.0,24.0,1000.0,0.0,1
7057,335,1495,3.0,18.0,750.0,0.0,1
7058,335,1507,1.0,6.0,250.0,0.0,1
7059,335,1514,1.0,6.0,250.0,0.0,1
7060,335,1524,4.0,24.0,1000.0,0.0,2
7061,335,1531,38.0,228.0,9500.0,0.0,1
7062,335,1538,1.0,6.0,250.0,0.0,1
7063,335,1540,2.0,12.0,500.0,0.0,2
7064,335,1555,1.0,6.0,250.0,0.0,1
7065,335,1558,6.0,36.0,1500.0,0.0,1
7066,335,1573,2.0,12.0,500.0,0.0,1
7067,335,1575,2.0,12.0,500.0,0.0,2
7068,335,1591,38.0,228.0,9500.0,0.0,2
7069,335,1594,3.0,18.0,750.0,0.0,1
7070,335,1596,2.0,12.0,500.0,0.0,1
7071,335,1601,2.0,12.0,500.0,0.0,1
7072,335,1608,1.0,6.0,250.0,0.0,1
7073,335,1610,1.0,6.0,250.0,0.0,1
7074,335,1615,24.0,144.0,6000.0,0.0,1
7075,335,1622,1.0,6.0,250.0,0.0,1
7076,335,1625,1.0,6.0,250.0,0.0,1
7077,335,1626,6.0,36.0,1500.0,0.0,2
7078,335,1627,2.0,12.0,500.0,0.0,1
7079,335,1646,1.0,6.0,250.0,0.0,1
7080,335,1649,8.0,48.0,2000.0,0.0,4
7081,335,1651,1.0,6.0,250.0,0.0,1
7082,335,1659,137.0,822.0,34250.0,0.0,1
7083,335,1664,1.0,6.0,250.0,0.0,1
7084,335,1682,1.0,6.0,250.0,0.0,1
7085,335,1707,1.0,6.0,250.0,0.0,1
7086,335,1709,1.0,6.0,250.0,0.0,1
7087,335,1717,1.0,6.0,250.0,0.0,1
7088,335,1728,67.0,402.0,16750.0,0.0,1
7089,335,1733,46.0,276.0,11500.0,0.0,1
7090,335,1745,1.0,6.0,250.0,0.0,1
7091,335,1751,10.0,60.0,2500.0,0.0,1
7092,335,1759,1.0,6.0,250.0,0.0,1
7093,335,1780,1.0,6.0,250.0,0.0,1
7094,335,1797,14.0,84.0,3500.0,0.0,1
7095,335,1827,1.0,6.0,250.0,0.0,1
7096,335,1834,1.0,6.0,250.0,0.0,1
7097,335,1846,49.0,294.0,12250.0,0.0,2
7098,335,1853,6.0,36.0,1500.0,0.0,3
7099,335,1856,2.0,12.0,500.0,0.0,2
7100,335,1868,3.0,18.0,750.0,0.0,1
7101,335,1870,5.0,30.0,1250.0,0.0,1
7102,335,1876,1.0,6.0,250.0,0.0,1
7103,335,1900,45.0,270.0,11250.0,0.0,2
7104,335,1905,2.0,12.0,500.0,0.0,1
7105,335,1914,1.0,6.0,250.0,0.0,1
7106,335,1917,1.0,6.0,250.0,0.0,1
7107,335,1922,11.0,66.0,2750.0,0.0,1
7108,335,1923,8.0,48.0,2000.0,0.0,4
7109,335,1926,1.0,6.0,250.0,0.0,1
7110,335,1930,1.0,6.0,250.0,0.0,1
7111,335,1941,1.0,6.0,250.0,0.0,1
7112,335,1942,1.0,6.0,250.0,0.0,1
7113,335,1952,15.0,90.0,3750.0,0.0,2
7114,335,1954,2.0,12.0,500.0,0.0,1
7115,335,1958,62.0,372.0,15500.0,0.0,1
7116,335,1967,1.0,6.0,250.0,0.0,1
7117,335,1972,7.0,42.0,1750.0,0.0,2
7118,335,1984,1.0,6.0,250.0,0.0,1
7119,335,1985,2.0,12.0,500.0,0.0,2
7120,335,1988,1.0,6.0,250.0,0.0,1
7121,335,1989,3.0,18.0,750.0,0.0,1
7122,335,2001,1.0,6.0,250.0,0.0,1
7123,335,2018,1.0,6.0,250.0,0.0,1
7124,335,2024,2.0,12.0,500.0,0.0,1
7125,335,2030,1.0,6.0,250.0,0.0,1
7126,335,2053,1.0,6.0,250.0,0.0,1
7127,335,2057,1.0,6.0,250.0,0.0,1
7128,335,2071,2.0,12.0,500.0,0.0,1
7129,335,2073,3.0,18.0,750.0,0.0,1
7130,335,2075,3.0,18.0,750.0,0.0,3
7131,335,2080,13.0,78.0,3250.0,0.0,2
7132,335,2088,45.0,270.0,11250.0,0.0,3
7133,335,2092,4.0,24.0,1000.0,0.0,1
7134,335,2093,3.0,18.0,750.0,0.0,2
7135,335,2114,1.0,6.0,250.0,0.0,1
7136,335,2125,5.0,30.0,1250.0,0.0,3
7137,335,2126,1.0,6.0,250.0,0.0,1
7138,335,2132,1.0,6.0,250.0,0.0,1
7139,335,2133,1.0,6.0,250.0,0.0,1
7140,343,117,2.0,12.0,500.0,0.0,1
7141,343,263,9.0,54.0,2250.0,0.0,1
7142,343,320,4.0,24.0,1000.0,0.0,1
7143,343,1737,5.0,30.0,1250.0,0.0,1
7144,343,1790,2.0,12.0,500.0,0.0,1
7145,343,1878,22.0,132.0,5500.0,0.0,1
7146,359,20,9.0,54.0,2250.0,0.0,1
7147,359,29,1.0,6.0,250.0,0.0,1
7148,359,37,4.0,24.0,1000.0,0.0,1
7149,359,58,47.0,282.0,11750.0,0.0,1
7150,359,94,4.0,24.0,1000.0,0.0,1
7151,359,114,15.0,90.0,3750.0,0.0,1
7152,359,248,24.0,144.0,6000.0,0.0,1
7153,359,253,7.0,42.0,1750.0,0.0,1
7154,359,384,4.0,24.0,1000.0,0.0,1
7155,359,423,7.0,42.0,1750.0,0.0,1
7156,359,439,9.0,54.0,2250.0,0.0,1
7157,359,466,4.0,24.0,1000.0,0.0,1
7158,359,485,14.0,84.0,3500.0,0.0,1
7159,359,508,5.0,30.0,1250.0,0.0,1
7160,359,540,7.0,42.0,1750.0,0.0,1
7161,359,605,15.0,90.0,3750.0,0.0,1
7162,359,636,19.0,114.0,4750.0,0.0,1
7163,359,665,6.0,36.0,1500.0,0.0,1
7164,359,730,17.0,102.0,4250.0,0.0,1
7165,359,740,10.0,60.0,2500.0,0.0,1
7166,359,821,1.0,6.0,250.0,0.0,1
7167,359,886,5.0,30.0,1250.0,0.0,1
7168,359,932,2.0,12.0,500.0,0.0,1
7169,359,1008,24.0,144.0,6000.0,0.0,1
7170,359,1013,6.0,36.0,1500.0,0.0,1
7171,359,1024,1.0,6.0,250.0,0.0,1
7172,359,1031,4.0,24.0,1000.0,0.0,1
7173,359,1108,5.0,30.0,1250.0,0.0,1
7174,359,1126,3.0,18.0,750.0,0.0,1
7175,359,1212,14.0,84.0,3500.0,0.0,1
7176,359,1283,38.0,228.0,9500.0,0.0,1
7177,359,1312,1.0,6.0,250.0,0.0,1
7178,359,1331,12.0,72.0,3000.0,0.0,1
7179,359,1355,12.0,72.0,3000.0,0.0,1
7180,359,1373,20.0,120.0,5000.0,0.0,1
7181,359,1423,9.0,54.0,2250.0,0.0,1
7182,359,1429,2.0,12.0,500.0,0.0,1
7183,359,1445,1.0,6.0,250.0,0.0,1
7184,359,1459,10.0,60.0,2500.0,0.0,1
7185,359,1465,24.0,144.0,6000.0,0.0,1
7186,359,1471,24.0,144.0,6000.0,0.0,1
7187,359,1501,1.0,6.0,250.0,0.0,1
7188,359,1506,11.0,66.0,2750.0,0.0,1
7189,359,1544,1.0,6.0,250.0,0.0,1
7190,359,1585,16.0,96.0,4000.0,0.0,1
7191,359,1595,13.0,78.0,3250.0,0.0,1
7192,359,1676,15.0,90.0,3750.0,0.0,1
7193,359,1682,79.0,474.0,19750.0,0.0,1
7194,359,1694,51.0,306.0,12750.0,0.0,1
7195,359,1712,5.0,30.0,1250.0,0.0,1
7196,359,1718,4.0,24.0,1000.0,0.0,1
7197,359,1734,5.0,30.0,1250.0,0.0,1
7198,359,1758,6.0,36.0,1500.0,0.0,1
7199,359,1881,24.0,144.0,6000.0,0.0,1
7200,359,2011,23.0,138.0,5750.0,0.0,1
7201,359,2031,29.0,174.0,7250.0,0.0,1
7202,359,2043,18.0,108.0,4500.0,0.0,1
7203,359,2059,2.0,12.0,500.0,0.0,1
7204,359,2074,4.0,24.0,1000.0,0.0,1
7205,359,2138,1.0,6.0,250.0,0.0,1
7206,372,4,6.0,36.0,1500.0,0.0,1
7207,372,8,15.0,90.0,3750.0,0.0,1
7208,372,37,18.0,108.0,4500.0,0.0,1
7209,372,43,1.0,6.0,250.0,0.0,1
7210,372,51,17.0,102.0,4250.0,0.0,1
7211,372,58,10.0,60.0,2500.0,0.0,1
7212,372,77,1.0,6.0,250.0,0.0,1
7213,372,103,1.0,6.0,250.0,0.0,1
7214,372,107,7.0,42.0,1750.0,0.0,1
7215,372,108,1.0,6.0,250.0,0.0,1
7216,372,119,2.0,12.0,500.0,0.0,1
7217,372,120,6.0,36.0,1500.0,0.0,1
7218,372,193,2.0,12.0,500.0,0.0,1
7219,372,213,13.0,78.0,3250.0,0.0,1
7220,372,219,2.0,12.0,500.0,0.0,1
7221,372,225,8.0,48.0,2000.0,0.0,1
7222,372,248,1.0,6.0,250.0,0.0,1
7223,372,253,14.0,84.0,3500.0,0.0,1
7224,372,259,5.0,30.0,1250.0,0.0,1
7225,372,260,12.0,72.0,3000.0,0.0,1
7226,372,265,3.0,18.0,750.0,0.0,1
7227,372,266,4.0,24.0,1000.0,0.0,1
7228,372,288,4.0,24.0,1000.0,0.0,1
7229,372,293,1.0,6.0,250.0,0.0,1
7230,372,299,3.0,18.0,750.0,0.0,1
7231,372,306,1.0,6.0,250.0,0.0,1
7232,372,317,1.0,6.0,250.0,0.0,1
7233,372,319,1.0,6.0,250.0,0.0,1
7234,372,336,1.0,6.0,250.0,0.0,1
7235,372,340,3.0,18.0,750.0,0.0,1
7236,372,347,1.0,6.0,250.0,0.0,1
7237,372,369,10.0,60.0,2500.0,0.0,1
7238,372,370,1.0,6.0,250.0,0.0,1
7239,372,396,2.0,12.0,500.0,0.0,1
7240,372,417,10.0,60.0,2500.0,0.0,1
7241,372,420,1.0,6.0,250.0,0.0,1
7242,372,422,9.0,54.0,2250.0,0.0,1
7243,372,433,1.0,6.0,250.0,0.0,1
7244,372,439,1.0,6.0,250.0,0.0,1
7245,372,451,23.0,138.0,5750.0,0.0,1
7246,372,460,2.0,12.0,500.0,0.0,1
7247,372,466,14.0,84.0,3500.0,0.0,1
7248,372,471,1.0,6.0,250.0,0.0,1
7249,372,477,10.0,60.0,2500.0,0.0,1
7250,372,491,2.0,12.0,500.0,0.0,1
7251,372,502,1.0,6.0,250.0,0.0,1
7252,372,511,1.0,6.0,250.0,0.0,1
7253,372,540,11.0,66.0,2750.0,0.0,1
7254,372,547,16.0,96.0,4000.0,0.0,1
7255,372,560,2.0,12.0,500.0,0.0,1
7256,372,567,10.0,60.0,2500.0,0.0,1
7257,372,572,2.0,12.0,500.0,0.0,1
7258,372,579,1.0,6.0,250.0,0.0,1
7259,372,590,1.0,6.0,250.0,0.0,1
7260,372,601,8.0,48.0,2000.0,0.0,1
7261,372,608,1.0,6.0,250.0,0.0,1
7262,372,635,1.0,6.0,250.0,0.0,1
7263,372,669,5.0,30.0,1250.0,0.0,1
7264,372,677,4.0,24.0,1000.0,0.0,1
7265,372,683,2.0,12.0,500.0,0.0,1
7266,372,689,1.0,6.0,250.0,0.0,1
7267,372,690,9.0,54.0,2250.0,0.0,1
7268,372,694,1.0,6.0,250.0,0.0,1
7269,372,701,6.0,36.0,1500.0,0.0,1
7270,372,707,6.0,36.0,1500.0,0.0,1
7271,372,708,1.0,6.0,250.0,0.0,1
7272,372,711,1.0,6.0,250.0,0.0,1
7273,372,718,1.0,6.0,250.0,0.0,1
7274,372,726,68.0,408.0,17000.0,0.0,1
7275,372,740,5.0,30.0,1250.0,0.0,1
7276,372,747,5.0,30.0,1250.0,0.0,1
7277,372,767,1.0,6.0,250.0,0.0,1
7278,372,773,1.0,6.0,250.0,0.0,1
7279,372,780,2.0,12.0,500.0,0.0,1
7280,372,781,6.0,36.0,1500.0,0.0,1
7281,372,788,1.0,6.0,250.0,0.0,1
7282,372,815,1.0,6.0,250.0,0.0,1
7283,372,820,14.0,84.0,3500.0,0.0,1
7284,372,825,5.0,30.0,1250.0,0.0,1
7285,372,826,1.0,6.0,250.0,0.0,1
7286,372,833,5.0,30.0,1250.0,0.0,1
7287,372,838,1.0,6.0,250.0,0.0,1
7288,372,845,11.0,66.0,2750.0,0.0,1
7289,372,846,2.0,12.0,500.0,0.0,1
7290,372,852,1.0,6.0,250.0,0.0,1
7291,372,853,6.0,36.0,1500.0,0.0,1
7292,372,870,1.0,6.0,250.0,0.0,1
7293,372,881,5.0,30.0,1250.0,0.0,1
7294,372,897,2.0,12.0,500.0,0.0,1
7295,372,922,1.0,6.0,250.0,0.0,1
7296,372,923,12.0,72.0,3000.0,0.0,1
7297,372,932,3.0,18.0,750.0,0.0,1
7298,372,937,3.0,18.0,750.0,0.0,1
7299,372,943,20.0,120.0,5000.0,0.0,1
7300,372,968,11.0,66.0,2750.0,0.0,1
7301,372,973,2.0,12.0,500.0,0.0,1
7302,372,979,11.0,66.0,2750.0,0.0,1
7303,372,980,3.0,18.0,750.0,0.0,1
7304,372,986,1.0,6.0,250.0,0.0,1
7305,372,997,3.0,18.0,750.0,0.0,1
7306,372,1017,5.0,30.0,1250.0,0.0,1
7307,372,1030,4.0,24.0,1000.0,0.0,1
7308,372,1031,3.0,18.0,750.0,0.0,1
7309,372,1038,2.0,12.0,500.0,0.0,1
7310,372,1055,13.0,78.0,3250.0,0.0,1
7311,372,1077,8.0,48.0,2000.0,0.0,1
7312,372,1090,22.0,132.0,5500.0,0.0,1
7313,372,1094,2.0,12.0,500.0,0.0,1
7314,372,1100,2.0,12.0,500.0,0.0,1
7315,372,1101,2.0,12.0,500.0,0.0,1
7316,372,1113,2.0,12.0,500.0,0.0,1
7317,372,1114,2.0,12.0,500.0,0.0,1
7318,372,1131,3.0,18.0,750.0,0.0,1
7319,372,1144,1.0,6.0,250.0,0.0,1
7320,372,1171,1.0,6.0,250.0,0.0,1
7321,372,1189,4.0,24.0,1000.0,0.0,2
7322,372,1233,7.0,42.0,1750.0,0.0,1
7323,372,1234,1.0,6.0,250.0,0.0,1
7324,372,1240,6.0,36.0,1500.0,0.0,1
7325,372,1241,4.0,24.0,1000.0,0.0,1
7326,372,1247,1.0,6.0,250.0,0.0,1
7327,372,1252,4.0,24.0,1000.0,0.0,1
7328,372,1266,10.0,60.0,2500.0,0.0,1
7329,372,1277,1.0,6.0,250.0,0.0,1
7330,372,1282,4.0,24.0,1000.0,0.0,1
7331,372,1283,1.0,6.0,250.0,0.0,1
7332,372,1297,1.0,6.0,250.0,0.0,1
7333,372,1298,3.0,18.0,750.0,0.0,2
7334,372,1326,3.0,18.0,750.0,0.0,1
7335,372,1332,2.0,12.0,500.0,0.0,2
7336,372,1337,1.0,6.0,250.0,0.0,1
7337,372,1349,1.0,6.0,250.0,0.0,1
7338,372,1354,5.0,30.0,1250.0,0.0,1
7339,372,1355,2.0,12.0,500.0,0.0,1
7340,372,1360,3.0,18.0,750.0,0.0,1
7341,372,1368,1.0,6.0,250.0,0.0,1
7342,372,1373,17.0,102.0,4250.0,0.0,1
7343,372,1399,1.0,6.0,250.0,0.0,1
7344,372,1404,10.0,60.0,2500.0,0.0,1
7345,372,1405,1.0,6.0,250.0,0.0,1
7346,372,1423,1.0,6.0,250.0,0.0,1
7347,372,1431,23.0,138.0,5750.0,0.0,2
7348,372,1459,1.0,6.0,250.0,0.0,1
7349,372,1470,4.0,24.0,1000.0,0.0,1
7350,372,1476,6.0,36.0,1500.0,0.0,1
7351,372,1483,1.0,6.0,250.0,0.0,1
7352,372,1488,2.0,12.0,500.0,0.0,1
7353,372,1495,7.0,42.0,1750.0,0.0,2
7354,372,1505,1.0,6.0,250.0,0.0,1
7355,372,1532,1.0,6.0,250.0,0.0,1
7356,372,1538,7.0,42.0,1750.0,0.0,1
7357,372,1539,14.0,84.0,3500.0,0.0,1
7358,372,1543,9.0,54.0,2250.0,0.0,1
7359,372,1545,10.0,60.0,2500.0,0.0,1
7360,372,1550,5.0,30.0,1250.0,0.0,1
7361,372,1584,2.0,12.0,500.0,0.0,1
7362,372,1591,5.0,30.0,1250.0,0.0,1
7363,372,1595,15.0,90.0,3750.0,0.0,1
7364,372,1601,1.0,6.0,250.0,0.0,1
